TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20130327,0.585642,-15.324272727272724,9.255989999999999,15.135921666666668,0.177464675,128.62084906249996,96.95884754166669,235.59241666666665,284.9641666666667,-47.34287500000002,0.6837645014436072,81.57472916666666,96.6210875,-7.650350833333335,0.0,-0.26292708333333337,-0.1511964583333333,0.0484809375,0.9618510416666668,0.05340232083333337,0.7104254166666665,0.29556420833333336,1.158782708333333,273.94516666666664,3.031415833333334,0.6570241666666669,-21.395333333333333,8.826321499999999,15.215925000000004,129.96931249999997,96.95884754166669,235.59241666666665,284.9641666666667,-47.34287500000002,0.6823958333333332,81.57472916666666,96.62112500000002,-7.650291666666668,0.0,3.0313958333333333,11.647353168811845,0.6778366602218345,11.44733625103442,1.0
20130328,0.3960994444444445,-2.88316,7.228439999999999,20.68557619047619,0.15010183125,118.76108777083329,93.84894570833332,258.32529166666666,289.99291666666664,-19.903104166666672,0.5336488961707123,84.81122916666666,97.10639791666664,-7.613036041666668,0.0,-0.29115166666666664,-0.17276791666666666,0.04674697916666668,0.95370375,0.09348579166666666,0.7708733333333336,0.3023415208333333,1.1365445833333336,283.01614583333327,3.472831375,0.677389270833333,-17.003147916666666,3.9258203333333332,17.586499999999994,119.63045833333332,93.84894570833332,258.32529166666666,289.99291666666664,-19.903104166666672,0.5324166666666668,84.81122916666666,97.106375,-7.613020833333334,0.0,3.472854166666666,9.237407832787566,0.6778678032268753,15.186896140709415,1.0
20130329,0.29191209999999995,-7.039233333333333,1.1482633333333332,3.0247,0.1282251458333333,111.86264262500003,90.21593604166668,243.80033333333333,276.6370833333334,-26.51662500000001,0.5093502347579287,84.99779166666666,96.86864166666668,-9.909907499999996,0.0,-0.29615791666666674,-0.18053145833333334,0.04285420833333335,0.9327589583333332,0.2683279166666667,0.67586125,0.3118403333333334,0.9085089583333334,156.20744375,1.4465941333333332,0.40753417291666655,-17.987675208333332,5.857666666666668,13.407997916666664,112.73931250000004,90.21593604166668,243.80033333333333,276.6370833333334,-26.51662500000001,0.5080624999999999,84.99779166666666,96.86864583333332,-9.9099375,0.0,1.4467083333333333,7.787378514245262,0.459286549187563,9.177167205844162,1.0
20130330,1.5013671428571431,-32.012440000000005,23.639111111111106,23.486414999999994,0.21991931666666664,94.2951319583333,78.89547145833333,264.0127708333333,291.2437500000001,-26.155875,0.5786733587235968,85.3278125,96.29920625,-7.374999583333335,0.0,-0.2942904166666666,-0.181066875,0.03815968749999999,0.9623014583333332,0.12639351041666666,0.9537731249999998,0.29735701458333325,1.1726543749999998,209.311075,3.8184352916666655,0.827374979166667,-26.724108333333334,14.542938562499998,18.402547916666673,94.89502083333332,78.89547145833333,264.0127708333333,291.2437500000001,-26.155875,0.5776041666666666,85.3278125,96.29925000000004,-7.375020833333332,0.0,3.818395833333331,14.914296676874855,0.8622557279482986,16.163577678084852,1.0
20130331,0.8679017647058823,-27.72851111111112,22.696342857142852,29.04261130434782,0.2522728729166667,99.48526145833334,83.49894187499999,279.5770833333334,306.4975,-18.328770833333333,0.8105502973904808,83.6534583333333,95.75470000000004,-3.8364714999999996,0.1,-0.2847660416666667,-0.17937499999999998,0.036662625,1.0011516666666664,0.3905283749999999,1.3522387499999995,0.3077293666666667,1.5447875000000006,248.0500625,4.799961791666667,0.9617177083333336,-27.43075416666668,15.532644999999995,24.31647291666667,100.349375,83.49894187499999,279.5770833333334,306.4975,-18.328770833333333,0.8097916666666665,83.6534583333333,95.7548125,-3.8364791666666656,0.1,4.7999583333333335,14.930903786778766,0.9462844115507384,20.8042382804713,1.0
20130401,0.4963694736842104,-21.26633157894737,20.71706,15.994042727272726,0.19160544375,115.30289847916669,94.76230291666668,270.58725,300.10187499999995,-27.334104166666666,1.3749821797755957,70.42602083333334,96.34431666666669,-4.356065833333333,0.0,-0.2425425,-0.15905666666666668,0.032893291666666664,0.9555266666666667,0.6552882499999999,1.3732197916666669,0.33810543749999994,1.4439354166666665,205.760925,3.2111771874999984,0.7179220833333334,-23.03302708333333,13.449960416666672,18.88585833333333,116.08285416666664,94.76230291666668,270.58725,300.10187499999995,-27.334104166666666,1.3733333333333333,70.42602083333334,96.34433333333334,-4.356041666666665,0.0,3.211104166666665,17.593396696147156,0.8219181980143607,14.745341596160007,1.0
20130402,1.341225,-26.560528125,16.395478947368428,17.970138918918916,0.301133375,90.99978041666668,77.94595937499999,267.68443749999994,300.32395833333334,-32.56975,0.4260504117481048,89.70941666666666,96.53426874999998,-5.3491439583333324,0.1,-0.21847791666666672,-0.14457145833333335,0.0297125,0.9415060416666664,0.292757125,1.3559562500000002,0.3155771666666667,1.302974791666667,277.06170833333334,6.634023310416668,1.0631925,-25.573852083333325,12.415364166666665,17.652400000000004,92.12397916666669,77.94595937499999,267.68443749999994,300.32395833333334,-32.56975,0.4253541666666668,89.70941666666666,96.5342916666667,-5.349145833333334,0.1,6.634083333333334,11.84936007935466,0.9838643567824648,16.922997689280578,1.0
20130403,0.6201453333333334,-21.454556571428565,18.4473125,14.025294285714288,0.27761624999999995,152.76258679166668,124.62086531250002,256.31608333333327,295.53083333333336,-25.259625,0.8501976483184004,79.41277083333334,96.77625416666666,-5.897780791666667,0.0,-0.20911875,-0.13740020833333333,0.026508479166666668,0.9146902083333336,0.6168982333333333,1.489581875,0.4099474791666666,1.2268422916666666,213.827575,5.52490925,0.872689708333333,-22.622824666666666,11.515222291666667,14.579085416666665,154.01754166666666,124.62086531250002,256.31608333333327,295.53083333333336,-25.259625,0.8487916666666666,79.41277083333334,96.77627083333334,-5.8978125,0.0,5.524791666666666,15.218757008266744,0.7425443036923666,13.527711083903775,1.0
20130404,0.27543357142857144,-13.259254545454542,9.41232,16.058858333333333,0.14624541875,172.14535749999996,132.27842770833334,234.5262708333333,285.35270833333334,-52.43395833333333,0.9348109930067094,76.51554166666669,97.26740833333334,-7.549125208333333,0.0,-0.21744125,-0.1420152083333334,0.023510020833333336,0.9030970833333332,0.5558850687499999,1.3889962500000002,0.4452563958333333,1.0832247916666666,262.24089999999995,2.450648791666667,0.8331271875000001,-20.651683333333327,7.343154183333339,16.69915833333334,173.20918749999996,132.27842770833334,234.5262708333333,285.35270833333334,-52.43395833333333,0.9331666666666668,76.51554166666669,97.26735416666666,-7.549124999999999,0.0,2.450645833333333,13.921303023136055,0.5759313634963049,12.922452484137445,1.0
20130405,1.0312230434782608,-16.90515909090909,3.2628100000000004,15.060152173913044,0.13081443333333334,177.64089770833337,132.4835702083333,203.30043749999996,266.5379166666666,-62.79750000000001,0.7440688700588801,74.06462500000002,97.52930208333336,-11.421536666666665,0.0,-0.2474883333333333,-0.15218562500000005,0.02173358333333333,0.86773625,-0.2318243333333333,0.8670995833333333,0.4732160416666666,0.6992535416666666,282.1214583333333,2.8826100416666667,1.0989210416666668,-22.501677083333334,1.983413541666668,16.986604166666666,178.94379166666667,132.4835702083333,203.30043749999996,266.5379166666666,-62.79750000000001,0.741645833333333,74.06462500000002,97.52929166666664,-11.42158333333333,0.0,2.8826249999999987,7.996344449705497,0.6079356122686627,12.501390516533695,1.0
20130406,2.58620375,-20.40033571428572,10.568833333333336,28.59517375,0.11305733333333336,171.8361705208334,128.36865770833333,206.9487083333333,264.6410416666667,-48.55291666666666,1.33629948435708,56.36735416666668,97.01207083333334,-11.458011458333333,0.0,-0.34003166666666657,-0.1990239583333334,0.019516770833333332,0.8632579166666664,-0.9496765,0.8140204166666667,0.4663643958333333,0.6892431250000003,290.61787500000014,2.3984402354166665,1.7636885416666663,-23.423127083333345,4.363582083333333,19.73632708333333,173.03197916666664,128.36865770833333,206.9487083333333,264.6410416666667,-48.55291666666666,1.3323958333333334,56.36735416666668,97.01197916666666,-11.457979166666664,0.0,2.3984791666666667,14.353898381440098,1.0892177563000385,13.68269812195233,1.0
20130407,0.79693875,-15.085907692307694,9.906373333333333,-9999,0.13811090833333334,176.67461067916668,132.49563250000006,217.53912500000004,269.25375,-40.62916666666667,0.9414324238159107,67.77204166666668,96.77913958333336,-11.191198333333332,0.0,-0.4148218750000001,-0.2400552083333333,0.018416958333333337,0.8591360416666668,-0.4720160416666667,0.7827910416666666,0.4850279606250001,0.6980562499999999,244.7221936170213,2.43360339375,1.2548060416666666,-23.76762708333333,5.322099374999998,17.538770833333327,177.60304166666666,132.49563250000006,217.53912500000004,269.25375,-40.62916666666667,0.9384583333333336,67.77204166666668,96.77920833333332,-11.191208333333336,0.0,2.433625,13.146854318255926,0.4963016011423218,9.330372522841008,1.0
20130408,0.7765391304347827,-18.86661428571429,9.240229999999997,21.607133333333334,0.1467036875,173.08513225000004,135.94834500000005,239.90791666666664,282.07104166666664,-38.262854166666656,0.7269996625380483,79.07702083333331,96.56145625,-8.725551874999999,0.0,-0.440848125,-0.26890104166666673,0.01436145833333334,0.8509733333333337,-0.07003825000000004,0.9408216666666666,0.4902195208333335,0.8872086041666667,271.43893750000007,3.2844334791666663,1.010865625,-24.066789583333332,6.338394166666666,15.263239583333347,173.88154166666664,135.94834500000005,239.90791666666664,282.07104166666664,-38.262854166666656,0.7252708333333332,79.07702083333331,96.56143749999997,-8.725541666666668,0.0,3.284437500000001,9.63052956007834,0.6592952740726977,11.417873628380539,1.0
20130409,-0.09885280000000002,-2.4824718181818186,6.814722307692307,-9999,0.1415552666666667,163.0650972916667,130.15919437499997,223.41937500000003,260.98687499999994,-26.602562499999994,0.6083398729123491,76.9322708333333,96.55348541666666,-14.205927708333334,0.0,-0.42633250000000017,-0.26730104166666663,0.012911050000000002,0.8473631249999999,-0.6052377270833332,0.4938826041666668,0.4977362708333333,0.4888295000000002,170.07751458333334,1.4028149999999997,1.0991233750000002,-22.275451875,8.627272708333331,14.9908375,163.96914583333339,130.15919437499997,223.41937500000003,260.98687499999994,-26.602562499999994,0.6061041666666668,76.9322708333333,96.55347916666666,-14.205979166666665,0.0,1.4028333333333332,10.167003903098234,0.0917065790318074,6.9891335446723675,1.0
20130410,0.5046941666666668,-15.75387,14.596015384615386,-9999,0.18789413333333332,141.64542347916662,116.3212445833333,260.6152916666667,289.3433333333333,-22.319375000000004,1.3767564892902602,68.88412499999997,96.6235,-6.679060000000002,0.0,-0.4618008333333333,-0.288736875,0.009442262499999998,0.8517652083333335,-0.08178027083333334,0.9605137499999996,0.4776122916666667,1.0582304166666672,129.78912708333334,2.331567645833333,1.0423041666666666,-23.05009791666666,10.376151666666667,12.026014791666665,142.3368125,116.3212445833333,260.6152916666667,289.3433333333333,-22.319375000000004,1.3748958333333332,68.88412499999997,96.61262499999998,-6.678979166666667,0.11699999999999999,2.331625,16.57463232186755,0.6895816197627989,12.775937864815672,1.0
20130411,0.7322354999999999,-20.43667,22.789518571428577,2.21641,0.19796445416666672,202.92436250000003,152.49569687500005,230.7405833333333,289.0875,-49.19812500000001,1.7278169031939516,63.58333333333335,-9999,-5.467025439583334,0.0,-0.43260208333333344,-0.282774375,0.0060074502083333325,0.8493475,-0.0625233125000001,1.0183029166666664,0.5800834374999999,1.159384375,114.72535062500002,2.6651715916666663,1.0808370833333332,-21.268445833333338,14.40595604166667,10.801879166666668,203.95995833333333,152.49569687500005,230.7405833333333,289.0875,-49.19812500000001,1.7258958333333334,63.58333333333335,96.818625,-5.4670000000000005,0.002,2.6651458333333338,19.97626359948153,0.7548470686152959,12.733822108686118,1.0
20130412,0.7808525,-30.618839999999995,25.62262173913044,3.59809875,0.23001620625000005,203.11481137500004,151.43370562499996,230.1048125,286.39875000000006,-43.25997916666668,1.2444071370311052,72.1326041666667,-9999,-7.24156754166667,0.0,-0.3922264583333333,-0.26006354166666673,0.001534150416666667,0.8546304166666671,-0.3147255625,0.909285208333333,0.5979387500000001,1.0218414583333335,140.83075416666668,3.6840437708333336,1.22402,-28.64095833333334,18.272791666666667,16.06171041666666,204.1511458333333,151.43370562499996,230.1048125,286.39875000000006,-43.25997916666668,1.242791666666666,72.1326041666667,96.778875,-7.2415625000000015,0.033,3.684083333333333,19.891685965124093,0.5943522264732497,11.122068224580943,1.0
20130413,0.38492600000000005,-10.15271,11.27598,2.9454118181818183,0.15488901739130434,204.40247337500003,152.13701687499997,236.80081250000006,292.24854166666665,-38.02354166666667,1.2410386223532066,76.763625,-9999,-5.211309645833336,0.0,-0.3870556249999999,-0.25819791666666675,-0.001528830625,0.83018125,0.10596979166666663,1.038266666666667,0.6066832895833333,1.1623595833333331,152.58634444444448,1.8048830434782608,0.9323022916666664,-20.555695000000004,12.326159375000005,13.840350208333328,205.3554375,152.13701687499997,236.80081250000006,292.24854166666665,-38.02354166666667,1.240125,76.763625,96.64295833333334,-5.211291666666666,0.0,1.835875,13.29325938031239,0.5958258217791669,10.255460062730242,1.0
20130414,1.5110125,-47.233570588235295,40.922259999999994,4.6073,0.2097470729166667,196.044564625,149.37205125,262.291875,299.42291666666665,-21.409250000000004,1.432835882047067,74.29620833333333,-9999,-4.794749112500002,0.0,-0.36168270833333344,-0.24434395833333336,-0.0070070041666666655,0.8679997916666665,-0.1179486729166666,1.0968772916666667,0.5987795395833333,1.2188622916666665,187.01954375,2.934026787500001,1.2148233333333331,-26.75292020833333,30.07669791666666,17.991002083333328,196.78077083333332,149.37205125,262.291875,299.42291666666665,-21.409250000000004,1.4320208333333329,74.29620833333333,96.61758333333331,-4.794833333333333,0.0,2.9340416666666664,25.968952620262,0.8707761537156676,15.252210219325693,1.0
20130415,0.7654652,-12.82065,0.8485580000000003,18.74027333333333,0.16607263749999998,119.31221697916668,95.54067250000004,315.56162500000005,331.9470833333333,-0.8658333333333333,0.8477514284074067,87.9721875,-9999,1.8001735920833335,0.1,-0.3152249999999999,-0.22423916666666666,-0.010192902083333332,0.8665939583333332,0.6062982958333333,1.6776854166666666,0.5183136812500001,1.8576624999999996,161.01343958333328,3.1205960625,1.0713839166666668,-21.141202083333337,17.073591041666667,21.93859375000001,119.97975,95.54067250000004,315.56162500000005,331.9470833333333,-0.8658333333333333,0.8477708333333335,87.9721875,95.70779166666664,1.8002083333333332,0.1,3.1206458333333336,11.545256122688142,1.0979978322624897,18.186704397428123,1.0
20130416,2.1229615,-63.75283333333334,31.84807294117647,14.315134705882356,0.2826980104166667,-2.59784,-1.2198,303.6740000000001,332.7,2.9955000000000016,0.95404819689063,86.875,-9999,2.41269,0.1,-0.15471879708333328,-0.14318916666666673,-0.013146633333333331,0.8153375,0.07437293749999997,1.813460833333333,0.534752375,1.9612535416666663,155.49445,4.558534104166667,1.7390954166666668,-47.28994791666669,21.89013625,19.9303875,132.95070833333332,82.05028300000002,298.2197708333332,328.14166666666665,2.9955000000000016,1.8354375,74.99062500000002,96.18054166666668,2.643625,0.1,4.558520833333334,26.784048423100067,1.6530479151947883,18.52432158251792,1.0
20130417,0.7246581566666669,-16.93642903225806,7.174172413793105,31.762870370370365,0.24083444999999995,-9999,-9999,-9999,-9999,7.464625000000009,-9999,-9999,-9999,-9999,1.4,0.03266633333333333,-0.065780125,-0.01677277083333334,0.822104166666667,0.8983327083333331,1.8009916666666668,0.4242552083333335,1.8755291666666665,169.94664791666662,4.880280499999999,0.90265405625,-20.77313125,13.488604166666667,26.81414583333333,90.48550000000002,52.48823489583333,324.9833125000001,331.8318749999999,7.464625000000009,1.002916666666667,80.07775000000002,95.31389583333336,2.4195416666666665,1.4,4.880250000000002,10.537273473188364,0.9785733672398652,26.450019193249982,1.0
20130418,0.8609235294117648,-22.43267083333333,11.84085,48.67626826086956,0.19883254166666667,-9999,-9999,-9999,-9999,-0.4391249999999998,-9999,-9999,-9999,-9999,0.6000000000000001,0.03941979166666666,-0.036514125,-0.0204275,0.817493541666667,0.7197035625000002,1.7043124999999997,0.5212327083333333,1.7876479166666668,154.51169375,4.015609708333332,0.9846135416666668,-23.608981250000006,20.190325,35.16523958333334,134.454375,73.41968187499998,311.41558333333336,330.21229166666666,-0.4391249999999998,1.2419375,78.79754166666667,94.87910416666668,1.9196041666666668,0.6000000000000001,4.015604166666667,16.274374626776233,1.1552460832417657,32.6615606053167,1.0
20130419,1.7358981481481484,-21.789881818181826,28.898846428571428,23.67961621621622,0.3896298958333335,112.21189327659576,59.89058072340425,315.02359574468085,331.3795744680852,5.294604166666664,0.6436243621031643,90.15010638297872,-9999,0.770925044680851,0.1,0.04198218749999999,-0.02551027083333333,-0.02272039583333333,0.7942341666666665,0.011982062500000034,1.4140333333333333,0.5201523375,1.6018916666666665,277.5928125,6.827673625,1.4020441666666668,-22.16173125000001,26.30011875000001,22.77000000000001,110.35197916666668,58.64483070833332,314.3191041666667,331.14020833333336,5.294604166666664,0.6518749999999999,90.03622916666669,94.56197916666667,0.7132916666666668,0.1,6.827749999999999,22.06469781798748,1.5093268440235732,21.575613948842644,1.0
20130420,1.0660081904761902,-1.8614838095238075,46.24348,24.96239555555556,0.39393213125,165.89339114583333,82.62290150000003,272.1589583333334,323.03729166666665,-8.785916666666667,1.1856425325562463,79.21441666666666,-9999,-0.9250093625,0.0,0.04429858333333333,-0.0190489375,-0.023952645833333328,0.7834722916666664,0.03910963333333338,1.123125625,0.647495625,1.38484375,291.2348541666667,6.907075833333334,1.0840138333333331,-3.130506666666663,44.74645,24.56520833333333,166.73643749999997,82.62290150000003,272.1589583333334,323.03729166666665,-8.785916666666667,1.1849999999999998,79.21441666666666,96.8104375,-0.9248958333333333,0.675,6.907041666666667,44.4595597707,1.0726119339972826,24.42813925246388,1.0
20130421,0.6639573363636365,-15.121854166666667,18.289526666666667,7.59903625,0.23425317708333335,162.84833366666666,115.00255874999996,300.0893958333332,327.3570833333333,-14.834354166666666,1.506494393474516,78.8448958333333,-9999,0.6437014791666665,0.0,0.045459854166666674,-0.013999958333333336,-0.02269195833333333,0.7807491666666665,0.2773054645833334,1.0901845833333337,0.6480850833333334,1.553891666666667,104.76723541666664,4.5550591250000005,0.8128743833333334,-11.714664583333333,19.29543333333333,15.42455625,163.46002083333337,115.00255874999996,300.0893958333332,327.3570833333333,-14.834354166666666,1.506625,78.8448958333333,97.15193750000002,0.6438125000000003,1.228,4.555083333333333,19.109242626038288,0.9120830640728746,15.366772165362713,1.0
20130422,0.9776013636363636,-43.32586956521739,44.80236363636365,18.124334375000004,0.38161839166666667,208.6571714583333,106.79705395833334,281.8287708333333,335.11958333333325,2.124791666666669,2.711745680070859,66.48941666666667,-9999,3.5530945833333334,0.0,0.04520887500000001,-0.011706918750000005,-0.023569229166666664,0.7746641666666666,0.16502662500000004,1.1127943749999998,0.7215352916666666,1.859710416666667,126.9715468085106,5.592057291666667,0.94777155,-36.280422916666666,33.19764583333333,22.56573125,209.6120625,106.79705395833334,281.8287708333333,335.11958333333325,2.124791666666669,2.7127708333333334,66.48941666666667,95.9448125,3.553145833333333,0.06300000000000001,5.592083333333332,38.901217229899785,1.1545253324894929,23.876115122857648,1.0
20130423,0.6411335294117647,-27.854672413793107,31.733,20.657086206896555,0.4963696041666668,122.84878104166664,61.06075849999999,313.28966666666673,333.6441666666668,9.208416666666666,1.489991586683643,79.37964583333333,-9999,2.079678,0.0,0.04597714583333334,-0.008479895833333336,-0.02460875,0.7710185416666664,0.14947170624999995,0.8362547916666667,0.5774158520833332,1.6458500000000005,121.05451666666666,7.61521375,0.6867825000000001,-24.01369583333333,28.51377083333333,22.042854166666668,123.50060416666665,61.06075849999999,313.28966666666673,333.6441666666668,9.208416666666666,1.4901875,79.37964583333333,94.6213125,2.079666666666666,0.3820000000000001,7.6152916666666695,29.156640802628754,0.9624873084374528,21.58518654590005,1.0
20130424,0.055593827647058836,-6.060230769230769,12.329951428571427,19.34581628571428,0.2640941000000001,148.97948541666668,65.66092208333332,303.01377083333324,333.02270833333336,8.516270833333326,0.8221354800130461,88.24233333333332,-9999,1.4714627500000004,0.0,0.04618047916666667,-0.007085593750000002,-0.025493354166666662,0.7669547916666667,0.4142507291666668,0.6372816666666664,0.6793231041666669,1.5438124999999996,189.79720208333333,4.626827083333335,0.22302771125,-7.229077083333333,15.827652083333328,20.692066666666673,149.6354375,65.66092208333332,303.01377083333324,333.02270833333336,8.516270833333326,0.8222708333333335,88.24233333333332,94.89975000000004,1.471479166666667,0.8740000000000001,4.626854166666667,14.298945632567575,0.348355182419168,18.952416497066604,1.0
20130425,0.21270509999999995,16.694901935483873,42.57854838709679,26.755270967741932,0.2417160645833333,219.9741179583333,83.36323312499998,265.8589791666667,328.4735416666667,2.1348750000000045,1.7007405379208322,74.16560416666668,-9999,0.7946748208333333,0.0,0.046354875,-0.0060124729166666675,-0.02724285416666667,0.7587935416666669,0.13321431875000006,0.5472939583333334,0.7718431041666666,1.43858125,283.17347916666665,3.573579145833334,0.41408089583333335,4.412436666666668,35.143541666666685,24.85408333333333,220.76633333333328,83.36323312499998,265.8589791666667,328.4735416666667,2.1348750000000045,1.7005416666666664,74.16560416666668,95.89116666666668,0.7946874999999998,0.16200000000000006,3.5735208333333337,34.33306369216724,0.6348183225737396,23.582872660889773,1.0
20130426,-0.1636136882352941,33.32235999999999,30.701350000000005,42.220437777777775,0.14408525208333334,-2.1080900000000002,-0.48865,292.564,323.81,17.43689583333333,0.791730013955124,85.728,-9999,-1.32863,0.0,0.046153520833333336,-0.004357948958333332,-0.028697625000000008,0.7520112499999998,0.2177892791666667,0.4922627083333334,0.7732617500000002,1.30885625,257.3691086956522,1.6265056562499998,0.2744762145833333,8.097227708333332,28.082402083333324,29.707675,202.40166666666664,95.66042395833334,281.79189583333323,327.63395833333334,17.43689583333333,1.1653333333333336,79.8886875,96.04260416666664,-0.145,0.3320000000000001,1.6265208333333332,23.19181481067807,0.635896518860463,25.870214150131694,1.0
20130427,-0.21075424,64.99013076923077,39.79295517241379,49.43310689655172,0.1932663574468085,-9999,-9999,-9999,-9999,4.335791666666672,-9999,-9999,-9999,-9999,0.0,0.04571175,-0.004000257291666666,-0.029357354166666662,0.7476762500000004,0.3543245833333333,0.4564237500000001,0.7579823749999998,1.2353708333333333,253.52090425531918,2.8821813191489363,0.10209839791666668,28.84771458333334,31.16857708333333,38.119910416666656,184.79979166666664,90.67674125,289.5166250000001,327.53229166666665,4.335791666666672,1.0676458333333334,80.54275,96.254125,-0.5641666666666668,0.7360000000000002,2.8633333333333337,29.841441416066733,0.4429482710405528,36.68758343414598,1.0
20130428,-0.29425303846153844,-0.3362376666666671,31.615138235294122,15.110361764705882,0.26014835208333337,-9999,-9999,-9999,-9999,11.358833333333333,-9999,-9999,-9999,-9999,0.0,0.04635660416666667,-0.00233377375,-0.02937735416666666,0.7449474999999999,0.500281825,0.4263820833333332,0.8172875208333333,1.181644583333333,109.52880000000003,4.74214125,-0.07390070833333331,-0.121436041666667,28.341847916666666,16.6291125,216.203125,101.21144291666664,276.49499999999995,327.03520833333334,11.358833333333333,1.3859375000000005,81.06560416666669,96.10114583333336,-0.8736041666666668,0.3530000000000002,4.742145833333335,28.09765506777748,0.2865120798342819,17.173266408207155,1.0
20130429,0.32885608000000005,-14.660586071428568,19.96237096774193,14.720691851851852,0.30907620833333344,-9999,-9999,-9999,-9999,21.01674999999998,-9999,-9999,-9999,-9999,0.0,0.04655472916666667,-0.0013299497916666669,-0.028851041666666667,0.7434933333333335,0.20569251249999995,0.4573539583333333,0.7006446249999998,1.3349729166666668,108.64765625,5.676639166666665,0.25166237500000005,-9.247566875,21.013822916666676,18.12298125,146.20916666666668,64.32291104166667,305.0780625000001,331.23208333333326,21.01674999999998,1.258916666666667,80.7970208333333,95.6215208333333,0.904375,0.6680000000000003,5.676666666666666,20.12822673615578,0.6338051633469232,19.459758817139853,1.0
20130430,-0.08638759090909087,11.579763529411762,21.353385600000006,32.59293515151516,0.20851817083333327,-9999,-9999,-9999,-9999,29.496583333333334,-9999,-9999,-9999,-9999,0.0,0.04591502083333334,-0.0012448666666666668,-0.02916285416666667,0.7399050000000001,0.3978274479166666,0.4326620833333334,0.7379857499999999,1.27403375,209.950975,3.283766729166666,0.03483152083333328,9.729890833333334,22.831888333333332,30.17299791666667,143.41708333333338,59.99809250000002,296.252375,330.79395833333336,29.496583333333334,1.0165,82.07008333333334,95.63060416666666,0.6024583333333335,0.6380000000000001,3.2837916666666653,21.605811912472905,0.4447216175822203,28.208532841009447,1.0
20130501,-0.199994475,67.91703714285713,39.883076923076906,33.20262750000001,0.3874113999999998,-9999,-9999,-9999,-9999,18.56791666666666,-9999,-9999,-9999,-9999,0.0,0.04859854166666667,0.001884008125,-0.027559895833333344,0.7382770833333335,0.4712295416666667,0.4175727083333333,0.8890479166666664,1.0907793749999997,276.39439791666666,5.258265041666667,-0.053659814583333375,45.80656041666665,35.7953125,30.90556666666667,222.2042708333333,77.3557672916667,270.9180625,328.1010416666667,18.56791666666666,1.224125,75.8313125,96.68510416666668,-0.9499583333333332,0.0,5.258333333333332,35.51131162092135,0.1431915240720225,31.227248815772892,1.0
20130502,0.3748176756756757,-22.047424736842107,47.875897435897436,7.317123142857143,0.3518090217391305,-9999,-9999,-9999,-9999,12.966291666666653,-9999,-9999,-9999,-9999,0.0,0.04746143749999999,0.0012044027083333336,-0.028831291666666658,0.7321608333333335,0.17653693750000007,0.4753429166666668,0.8867162500000001,1.1311522916666668,108.92245434782606,5.949954347826088,0.2988056041666666,-12.42533625,45.630625,12.574937500000004,210.90854166666668,72.14520312500002,272.43675,327.22770833333334,12.966291666666653,1.7269583333333334,79.48435416666666,96.3503541666667,-0.3771041666666664,0.0,5.926895833333332,44.808016607769325,0.47581479865720705,13.12437719280174,1.0
20130503,0.09840433333333333,-7.910363999999999,25.984378125,9.121664,0.2071064545454546,-9999,-9999,-9999,-9999,29.375375000000005,-9999,-9999,-9999,-9999,0.0,0.0466011875,0.0013943902083333336,-0.029290708333333342,0.7283808333333336,0.34825943749999994,0.5330441666666664,0.8304580583333335,1.1723645833333332,132.82337500000003,3.5504975909090906,0.18478437291666666,-4.860668541666667,24.011856250000005,14.51535833333334,180.9426041666666,56.11090770833329,291.26387499999987,328.72625,29.375375000000005,1.134666666666667,80.01102083333333,96.12464583333336,-0.01672916666666683,0.0,3.506145833333335,22.58147426998197,0.5344308639756328,14.936873374237551,1.0
20130504,-0.5403994333333333,53.549965625,32.09689393939394,28.55448484848484,0.20054761875,-9999,-9999,-9999,-9999,35.96208333333335,-9999,-9999,-9999,-9999,0.0,0.04714779166666667,0.002086114166666666,-0.03056775,0.7250627083333332,0.7456047124999999,0.5931697916666666,0.8672459583333336,1.230389166666667,256.38109375000005,2.896142541666667,-0.15243275000000006,29.17239375,28.41411458333333,25.51189583333333,210.7355208333333,60.27335250000001,281.6596874999999,330.2687499999999,35.96208333333335,1.2080833333333334,79.52347916666669,96.35964583333336,0.2440833333333333,0.0,2.8960833333333333,27.338947150635608,0.10358132409222066,26.034961865758014,1.0
20130505,0.19675066666666668,-14.156954545454544,33.804852941176485,11.7545353125,0.24938031666666655,-9999,-9999,-9999,-9999,43.75702083333335,-9999,-9999,-9999,-9999,0.0,0.047013375,0.001950738958333334,-0.03216197916666667,0.7195081249999998,0.5171200583333334,0.6912056249999999,0.8678006250000001,1.4105695833333332,122.35512291666667,4.138173375,0.17408652083333334,-15.745739583333332,31.4759375,17.799931250000004,231.49133333333336,61.98645670833333,290.3968124999999,332.4418750000001,43.75702083333335,2.260125,80.53102083333336,96.60210416666668,1.2390833333333335,0.0,4.138166666666666,33.569263925177744,0.567366942508312,17.355633687419893,1.0
