TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,G,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20141125,0.3453325357142857,0.4870557499999998,0.017918289473684224,11.466080571428574,0.13727117083333334,-0.8589035405208333,-9999,-9999,-9999,-17.8801125,2.670364933333333,-9999,0.2385343817378214,76.59256250000003,95.24767666666666,-22.464720625,0.0,-2.1877979166666663,-1.4533739583333332,-0.5853780354166664,-0.3237831666666667,-0.4057183208333335,-5.259235416666666,-0.05276293750000007,0.07851022916666668,0.06155732020833333,0.0052291895833333326,264.69597500000003,1.92380359375,0.13127356875,-1.1147607499999996,0.07852593750000003,8.203819583333336,0.607125,-9999,202.7246458333333,-9999,-17.8801125,2.670364933333333,-9999,0.23610416666666664,76.59256250000003,95.24766666666666,-22.4646875,0.087,-5.259235416666666,1.9237916666666663,0.10678304681223284,0.2289377841846551,9.063367625739259,1.0
20141126,-0.041288571428571424,-13.225616666666667,1.4581303448275862,4.332854285714286,0.1108972279375,-1.5948385617021272,-9999,-9999,-9999,-25.816000000000006,2.5314677468085103,-9999,0.3413008418475241,74.64014893617022,95.97253744680852,-19.37962319148936,0.0,-2.7520234042553198,-1.921510638297872,-0.9879821276595748,-0.6786402127659573,-0.7505593617021277,-5.849378723404256,0.15360408333333336,0.10116002083333336,0.09156208333333334,0.01431136875,332.7642085106383,3.403131361702128,-0.052444385416666656,-10.566831249999998,1.010705,4.644737499999999,1.1430416666666663,-9999,182.4110833333332,-9999,-25.62660416666667,2.5291017520833328,-9999,0.34241666666666665,74.5586666666667,95.97056249999996,-19.31302083333333,0.0,-5.819897916666666,3.387166666666667,1.0561942162171885,0.05315747707826079,4.259182516606939,1.0
20141127,-0.2211058636363636,-3.0565333333333333,0.3445143636363636,-0.5528384615384608,0.1184048819375,-1.6377173895833328,-9999,-9999,-9999,-32.9930625,2.4225317291666664,-9999,0.955457606714154,56.41118750000001,95.42875291666672,-13.799486520833332,0.0,-2.6083854166666667,-1.87563125,-0.988079375,-0.6427802291666664,-0.7075689583333333,-5.3290750000000005,0.31939608333333336,0.17666208333333336,0.0699426875,0.08942647916666667,319.6104499999999,3.8317935625,-0.14273545833333326,-1.998174791666668,0.3540217083333333,0.2962708333333334,0.7878333333333333,-9999,196.7695833333333,-9999,-32.9930625,2.4225317291666664,-9999,0.950875,56.41118750000001,95.4288125,-13.799500000000002,0.0,-5.3290750000000005,3.8318125,0.35079782656354896,-0.01670924101280004,0.6070048654209372,1.0
20141128,0.2283476190476191,-7.906046216216217,0.8331129032258064,14.60301107142857,0.13421574456250002,-0.059880405416666636,-9999,-9999,-9999,-12.61807425,2.0283392666666664,-9999,1.0415490451477003,62.25787499999999,94.81127979166666,-10.741201499999995,0.0,-2.0866233333333333,-1.5302056249999998,-0.7700002812500001,-0.432515,-0.4959019583333335,-4.252458333333334,0.08946710833333332,0.2649233333333333,0.07596255833333332,0.2033283541666666,283.4148631249999,2.7145990625,0.1754569958333334,-6.643374166666668,0.6975370833333333,11.448027291666667,0.8400208333333333,-9999,219.51585416666683,-9999,-12.61807425,2.0283392666666664,-9999,1.037875,62.25787499999999,94.81127083333332,-10.7411875,0.0,-4.252458333333334,2.714625,0.7142154050909291,0.19860771275035424,11.381821042884793,1.0
20141129,0.3776257857142857,-3.889421515151516,-0.18718529032258066,7.339963157894736,0.13905482031250005,-0.19058381708333316,-9999,-9999,-9999,-6.786881666666665,1.1826552729166668,-9999,0.4579016880020017,81.47341666666667,94.74048708333332,-11.470987125,0.0,-1.99663875,-1.5222583333333335,-0.8733711458333334,-0.5632506666666665,-0.6211697833333334,-3.5702250000000006,0.13689940208333332,0.2829175000000001,0.06634233333333332,0.158036125,212.38278833333342,1.7411495687500005,0.14601745833333332,-3.3040793750000006,0.0021882499999999567,6.812237499999998,0.6593958333333333,-9999,255.2744791666668,-9999,-6.786881666666665,1.1826552729166668,-9999,0.4560208333333333,81.47341666666667,94.7405,-11.470979166666664,1.713,-3.5702250000000006,1.7411458333333332,0.027534022293758974,0.22971753011002305,7.298385425566789,1.0
20141130,0.21584,-2.59185,-0.8156,0.0,0.14962992149999998,0.24375970318749995,-9999,-9999,-9999,-2.276139145833333,0.7167484437499999,-9999,0.42512114291048025,87.06172916666668,94.45365854166664,-8.395405124999998,0.0,-1.6218958333333335,-1.2955616666666665,-0.7567575,-0.4746071666666668,-0.5288489666666668,-2.7063666666666677,0.0711335,0.31497604166666665,0.051793697916666666,0.3248116666666667,104.75382083333332,2.204095077083333,0.233325,-2.59185,-0.8156,0.0,0.4656666666666666,-9999,254.9724583333333,-9999,-2.276139145833333,0.7167484437499999,-9999,0.4239375,87.06172916666668,94.45364583333333,-8.39539583333333,0.7560000000000003,-2.7063666666666677,2.204125000000001,0.4166742064064648,0.18981612967701855,8.16732774946311,3.0
20141201,-9999,-9999,-9999,-9999,-9999,0.5042262036666668,-9999,-9999,-9999,0.7454284791666667,0.7252074375,-9999,0.3157908141898152,84.44708333333334,93.93942916666664,-13.972262395833333,0.0,-1.0035571249999995,-0.7897941666666665,-0.37359870833333336,-0.14320785354166662,-0.20289530624999988,-1.9099437500000005,-9999,0.2484029166666667,0.06216595833333333,0.10625570833333332,193.7841114583333,1.10422566375,-9999,-9999,-9999,-9999,0.5922083333333332,-9999,233.56374999999989,-9999,0.7454284791666667,0.7252074375,-9999,0.3141875,84.44708333333334,93.93937499999998,-13.972208333333333,0.36300000000000016,-1.9099437500000005,1.1042083333333337,0.3912363345114647,0.1462195267524498,7.937758606507647,3.0
20141202,-9999,-9999,-9999,-9999,-9999,0.42033562399999996,-9999,-9999,-9999,-0.20328122916666652,0.6258692958333334,-9999,0.21126827458770112,75.43562499999999,93.54874250000003,-24.37386666666666,0.0,-1.168945,-0.907369375,-0.5176398583333334,-0.31539622708333337,-0.3851802310416667,-2.06638125,-9999,0.11939514583333333,0.05140670416666667,0.0037948025,169.61551041666667,1.0436294208333332,-9999,-9999,-9999,-9999,0.4772708333333333,-9999,191.73968749999992,-9999,-0.20328122916666652,0.6258692958333334,-9999,0.20883333333333332,75.43562499999999,93.54866666666668,-24.37389583333334,0.15,-2.06638125,1.0435833333333333,0.4714934515080129,0.05240651391727134,6.245120788473753,3.0
20141203,-9999,-9999,-9999,-9999,-9999,0.19763693282978725,-9999,-9999,-9999,-0.5877408085106384,0.5703050723404255,-9999,0.19369978103229396,74.08982978723402,94.10784297872337,-25.905512978723397,0.0,-1.6048948936170215,-1.2166514893617022,-0.7263347404255319,-0.5024950000000001,-0.5682809787234042,-2.841800000000001,-9999,0.10038195833333334,0.037209138125000006,0.0021361816666666668,148.01052319148934,1.0597425553191493,-9999,-9999,-9999,-9999,0.32189583333333344,-9999,202.64225,-9999,-0.6384066250000001,0.5691366333333333,-9999,0.1943125,74.14037499999998,94.09952083333332,-25.835062500000006,0.0,-2.8454020833333344,1.1008333333333338,0.452277348292851,0.033584121874956435,4.738380658518878,3.0
20141204,-9999,-9999,-9999,-9999,-9999,0.4246288943333333,-9999,-9999,-9999,0.4803066666666667,0.5852772145833333,-9999,0.26918240273457106,78.60645833333331,94.59692625000002,-19.997945,0.0,-1.7052092916666666,-1.2842745625,-0.7247489583333331,-0.45488625,-0.5153590833333334,-3.1869375000000004,-9999,0.1706029166666667,0.051255065,0.01405945416666667,149.96612416666667,1.066730445833333,-9999,-9999,-9999,-9999,0.4546458333333333,-9999,235.1387916666666,-9999,0.4803066666666667,0.5852772145833333,-9999,0.2668333333333333,78.60645833333331,94.5969375,-19.9979375,0.3840000000000001,-3.1869375000000004,1.0667916666666668,0.4441348278207744,0.08809904940392356,5.511903080042999,3.0
20141205,-9999,-9999,-9999,-9999,-9999,0.19800732654166675,-9999,-9999,-9999,3.0652232083333337,0.5137172666666668,-9999,0.14148309221367264,71.12091666666667,94.99647104166662,-30.54010791666667,0.0,-1.3871854166666664,-0.9575984791666666,-0.4081591041666667,-0.11964797083333335,-0.18920267145833333,-3.115585416666668,-9999,0.04920660416666666,0.03860140625,0.0005078318750000001,144.68906083333334,0.9933309983333329,-9999,-9999,-9999,-9999,0.3579166666666667,-9999,191.7712916666666,-9999,3.0652232083333337,0.5137172666666668,-9999,0.13912500000000005,71.12091666666667,94.99652083333332,-30.540083333333346,0.05999999999999999,-3.115585416666668,0.9933333333333332,0.4273479526911975,0.0022260801634554554,3.874115601327023,3.0
20141206,-9999,-9999,-9999,-9999,-9999,0.1867740495833334,-9999,-9999,-9999,2.0128118541666664,0.50850475,-9999,0.1377168763933129,70.38883333333331,94.74707520833334,-31.06874354166667,0.0,-1.9127139583333332,-1.3583829166666668,-0.6930536458333331,-0.36526760833333294,-0.4328235624999999,-3.8988708333333335,-9999,0.04334152083333332,0.037177739583333334,0.00034774404166666674,146.85578520833334,1.0554309937500004,-9999,-9999,-9999,-9999,0.3430416666666667,-9999,173.55364583333332,-9999,2.0128118541666664,0.50850475,-9999,0.13529166666666667,70.38883333333331,94.74708333333336,-31.068770833333332,0.0,-3.8988708333333335,1.0554583333333334,0.4276061497209551,-0.004625425160837621,4.1986400247844555,3.0
20141207,-9999,-9999,-9999,-9999,-9999,0.21355173354166668,-9999,-9999,-9999,2.8853966875,0.43357830416666654,-9999,0.0909216115431126,67.00754166666668,94.621915,-36.3679625,0.0,-2.190960416666667,-1.5399812500000003,-0.7974097916666665,-0.4044068750000001,-0.4721676145833333,-4.467254166666666,-9999,0.007583607708333335,0.038046922916666684,4.466421464583332e-06,160.40416083333332,1.4620701162500005,-9999,-9999,-9999,-9999,0.3435,-9999,174.64572916666668,-9999,2.8853966875,0.43357830416666654,-9999,0.0888125,67.00754166666668,94.62204166666665,-36.36800000000001,0.0,-4.467254166666666,1.4620833333333334,0.43968663806796987,-0.03952833817135628,3.0619307363778856,3.0
20141208,-9999,-9999,-9999,-9999,-9999,0.06151951195833335,-9999,-9999,-9999,-1.145844375,0.4168785562499999,-9999,0.09818116782215433,67.08347916666665,94.10594479166666,-35.8076525,0.0,-2.884702083333333,-2.149810416666666,-1.3017929166666664,-0.8247239583333333,-0.8807747916666663,-5.135462500000001,-9999,0.01405104979166667,0.0205813375,4.563212769154166e-05,169.54808729166666,2.189734775,-9999,-9999,-9999,-9999,0.18687499999999996,-9999,184.28760416666668,-9999,-1.145844375,0.4168785562499999,-9999,0.09602083333333332,67.08347916666665,94.10593749999997,-35.807708333333345,0.0,-5.135462500000001,2.1897708333333337,0.44295005364767853,-0.03489468133501332,3.0273908024434197,3.0
20141209,-9999,-9999,-9999,-9999,-9999,0.16411292760416668,-9999,-9999,-9999,-1.0386057249999998,0.38008432625,-9999,0.11788216313972087,68.61422916666668,93.68816916666668,-33.25333249999999,0.0,-3.0264479166666667,-2.156347916666667,-1.1930572916666666,-0.6263002083333332,-0.6688679166666667,-5.787114583333333,-9999,0.02433405625,0.023346825625,9.524633750000001e-05,208.99056666666672,2.7370420083333333,-9999,-9999,-9999,-9999,0.22062500000000004,-9999,191.84991666666667,-9999,-1.0386057249999998,0.38008432625,-9999,0.1155625,68.61422916666668,93.68816666666667,-33.253354166666675,0.0,-5.787114583333333,2.7370625000000004,0.4443231615006937,-0.026534658472524668,3.7571914070797554,3.0
20141210,-9999,-9999,-9999,-9999,-9999,-0.2627469331914893,-9999,-9999,-9999,-2.5557766382978717,0.3302747021276596,-9999,0.08412484630731255,66.16087234042551,93.62731127659572,-37.3721729787234,0.0,-3.787199999999998,-2.553076595744681,-1.2730208510638297,-0.4999772340425531,-0.5368021276595745,-7.404759574468085,-9999,0.004902743749999998,0.014042395833333332,9.998855583333332e-06,160.876424893617,0.6964060672340425,-9999,-9999,-9999,-9999,0.13075,-9999,205.85589583333345,-9999,-2.504536416666666,0.3312629375,-9999,0.0834375,66.25845833333332,93.62577083333336,-37.223645833333336,0.171,-7.363164583333332,0.7749375000000004,0.4570229933112688,-0.04751856149688053,4.546727168943041,3.0
20141211,-9999,-9999,-9999,-9999,-9999,0.10933149345833333,-9999,-9999,-9999,-0.7779889999999999,0.32201934791666675,-9999,0.11949496466203342,68.50064583333334,93.62938125,-33.15473791666667,0.0,-4.534645833333333,-3.3203208333333336,-1.9220375,-0.8885918749999999,-0.8820554166666668,-8.030381250000001,-9999,0.02465372708333334,0.018827180416666662,0.000113023740625,178.61928479166664,1.1556789104166667,-9999,-9999,-9999,-9999,0.17560416666666667,-9999,212.50935416666675,-9999,-0.7779889999999999,0.32201934791666675,-9999,0.11714583333333335,68.50064583333334,93.62941666666666,-33.15472916666667,0.8280000000000003,-8.030381250000001,1.1556874999999995,0.4578852578187759,-0.02650711891400846,4.595466191579994,3.0
20141212,-9999,-9999,-9999,-9999,-9999,0.14045910258333333,-9999,-9999,-9999,-0.5949970833333333,0.3073658125000001,-9999,0.1609328352934233,71.37570833333331,93.69321520833334,-28.98199125,0.0,-3.99203125,-3.04735,-1.8574375000000003,-0.7786022916666666,-0.6993941666666667,-6.6866416666666675,-9999,0.059129437499999986,0.017924514375000002,0.0009240575,198.44588541666664,1.4218647645833336,-9999,-9999,-9999,-9999,0.16872916666666662,-9999,217.10143749999992,-9999,-0.5949970833333333,0.3073658125000001,-9999,0.15843749999999998,71.37570833333331,93.69320833333332,-28.982,0.7800000000000002,-6.6866416666666675,1.4219583333333334,0.4584105800178523,-0.008733540404321062,5.109924865454494,3.0
20141213,-9999,-9999,-9999,-9999,-9999,-0.010707825416666691,-9999,-9999,-9999,-0.1216254166666666,0.3388764083333333,-9999,0.1563744937669785,71.334125,94.06993999999996,-29.33500395833333,0.0,-3.5564208333333323,-2.7239999999999998,-1.6878343750000002,-0.6686339124999998,-0.5483033125,-5.805331250000001,-9999,0.055509124999999986,0.017443404166666666,0.0009110024999999998,193.27780625,1.2675211685416663,-9999,-9999,-9999,-9999,0.16597916666666665,-9999,206.6023749999999,-9999,-0.1216254166666666,0.3388764083333333,-9999,0.1539791666666666,71.334125,94.06993750000002,-29.335020833333346,0.3270000000000001,-5.805331250000001,1.2675416666666668,0.4693680531044626,-0.01133350191468113,4.934545517611426,3.0
20141214,-9999,-9999,-9999,-9999,-9999,0.112348169,-9999,-9999,-9999,1.083583666666667,0.3278141875,-9999,0.1811171018996709,73.01977083333333,93.82048833333332,-27.29724520833333,0.0,-3.5265979166666668,-2.6844791666666667,-1.672975,-0.6514064583333333,-0.4969322083333334,-5.75241875,-9999,0.07737070833333336,0.0264640125,0.0037614668749999993,173.13385812499996,1.2695001062500004,-9999,-9999,-9999,-9999,0.2575416666666667,-9999,184.85260416666657,-9999,1.083583666666667,0.3278141875,-9999,0.17864583333333334,73.01977083333333,93.82052083333332,-27.29725,0.096,-5.75241875,1.2694375,0.4802227678979326,0.003733079087683168,5.297147665179537,3.0
20141215,-9999,-9999,-9999,-9999,-9999,0.09177029775000001,-9999,-9999,-9999,-0.9023897916666668,0.3346140041666667,-9999,0.17197154613689744,72.37718750000002,93.47233062500004,-27.905886041666676,0.0,-3.918558333333333,-3.0858416666666666,-2.07281875,-1.01635,-0.8153800000000001,-5.756977083333332,-9999,0.06821491666666668,0.011212491875,0.001705858125,203.05164375,2.5462570625,-9999,-9999,-9999,-9999,0.10845833333333334,-9999,222.153375,-9999,-0.9023897916666668,0.3346140041666667,-9999,0.1694375,72.37718750000002,93.47227083333333,-27.905875,0.447,-5.756977083333332,2.546229166666667,0.4923000397475268,-0.003234928004629782,4.706783362875397,3.0
20141216,-9999,-9999,-9999,-9999,-9999,0.1178777648958333,-9999,-9999,-9999,-0.6352570312499999,0.2772618583333333,-9999,0.18856660641807454,73.45714583333334,93.20346395833332,-26.44584666666667,0.0,-3.826004166666667,-3.058483333333333,-2.0928979166666664,-1.0283433333333336,-0.8053429166666666,-5.196362499999998,-9999,0.08224227083333334,0.01377586229166667,0.002777710416666666,208.99111666666667,3.5996152708333335,-9999,-9999,-9999,-9999,0.135,-9999,232.83639583333328,-9999,-0.6352570312499999,0.2772618583333333,-9999,0.18602083333333333,73.45714583333334,93.2034583333334,-26.44583333333334,2.396999999999999,-5.196362499999998,3.599583333333332,0.5056028048756435,0.007901838214446255,5.355508408924966,3.0
20141217,-9999,-9999,-9999,-9999,-9999,0.12080978351063827,-9999,-9999,-9999,-1.006891404255319,0.37102957446808493,-9999,0.2328818343850087,76.12363829787235,93.45622340425535,-22.92640553191489,0.0,-3.939844680851064,-3.161214893617021,-2.195753191489361,-1.0762561702127662,-0.8362731914893616,-4.930487234042554,-9999,0.11835583333333335,0.014733647916666669,0.008756214583333331,176.76687957446805,2.414050088723404,-9999,-9999,-9999,-9999,0.14743749999999994,-9999,247.65918749999992,-9999,-0.9960980416666664,0.37093125,-9999,0.2298333333333333,76.083375,93.451875,-22.98020833333333,1.4159999999999993,-4.923875000000002,2.4234166666666668,0.5193514486738859,0.03546695838635752,5.957882289681049,3.0
20141218,-9999,-9999,-9999,-9999,-9999,-0.013767649583333324,-9999,-9999,-9999,0.4724630416666665,0.3348553125,-9999,0.32478782835430264,82.60524999999998,93.63570416666666,-15.213310624999995,0.0,-3.4081208333333333,-2.80091875,-1.988900000000001,-0.9057022916666668,-0.6355587499999998,-4.146874999999999,-9999,0.1991554166666667,0.013765239583333332,0.073744375,103.50986812499997,0.5157942747916667,-9999,-9999,-9999,-9999,0.1375625,-9999,241.03443750000002,-9999,0.4724630416666665,0.3348553125,-9999,0.3229166666666667,82.60524999999998,93.63564583333334,-15.2133125,0.3570000000000001,-4.146874999999999,0.5158333333333335,0.4798565357559134,0.10381516516445596,8.32093789952032,3.0
20141219,-9999,-9999,-9999,-9999,-9999,0.15618289424999998,-9999,-9999,-9999,0.2289096041666667,0.3892470520833333,-9999,0.255538515489218,78.07637500000001,93.22636708333332,-20.883596041666674,0.0,-2.6560479166666666,-2.203041666666667,-1.5696500000000002,-0.637578125,-0.40147125,-3.1583479166666666,-9999,0.13829958333333334,0.017664685416666666,0.01783853541666667,141.40125604166667,1.0181818541666667,-9999,-9999,-9999,-9999,0.17960416666666665,-9999,206.41314583333352,-9999,0.2289096041666667,0.3892470520833333,-9999,0.2531875000000001,78.07637500000001,93.22629166666664,-20.883645833333336,0.087,-3.1583479166666666,1.0181666666666669,0.5279945362583679,0.05624536175062141,7.750025929024012,3.0
20141220,-9999,-9999,-9999,-9999,-9999,-0.040333634562499984,-9999,-9999,-9999,-0.061114862499999936,0.3492336729166667,-9999,0.2086698425596552,75.01864583333331,92.946420625,-24.68995208333333,0.0,-2.6004458333333336,-2.109083333333333,-1.4856985416666668,-0.6366287500000002,-0.4273816435416667,-3.0960062500000003,-9999,0.0971775,0.012608879583333336,0.0059844812500000006,119.80705562500003,0.2994749316666667,-9999,-9999,-9999,-9999,0.13120833333333332,-9999,185.59687499999995,-9999,-0.061114862499999936,0.3492336729166667,-9999,0.20625000000000004,75.01864583333331,92.94641666666666,-24.689979166666674,0.0,-3.0960062500000003,0.2994583333333334,0.5299829070372083,0.02661612530673126,8.929227198648471,3.0
20141221,-9999,-9999,-9999,-9999,-9999,0.08450902962500002,-9999,-9999,-9999,-1.3897754166666667,0.35417054166666656,-9999,0.23036541150322706,75.99706249999998,93.01743500000002,-23.109184166666665,0.0,-3.167008333333333,-2.605958333333333,-1.920222916666667,-1.0611222916666667,-0.8527766666666663,-3.4676854166666677,-9999,0.11222550000000003,0.013560129375000002,0.00914870625,135.58422270833333,0.13314327539583334,-9999,-9999,-9999,-9999,0.1415625,-9999,202.53435416666667,-9999,-1.3897754166666667,0.35417054166666656,-9999,0.2279166666666667,75.99706249999998,93.01745833333332,-23.10920833333333,0.08100000000000003,-3.4676854166666677,0.13314583333333335,0.5217764253308202,0.040348464545987485,9.17819949046362,3.0
20141222,-9999,-9999,-9999,-9999,-9999,0.1820573250208333,-9999,-9999,-9999,-0.6984876333333334,0.38669863125,-9999,0.27472002321857153,78.81839583333334,93.92289291666664,-19.63892625,0.0,-3.2007437500000013,-2.736041666666668,-2.044472916666667,-1.215347708333333,-1.0255314583333326,-3.3113250000000014,-9999,0.14688541666666668,0.017679450000000003,0.021812937500000004,129.67399375000002,0.0,-9999,-9999,-9999,-9999,0.18602083333333333,-9999,221.67404166666665,-9999,-0.6984876333333334,0.38669863125,-9999,0.2724375,78.81839583333334,93.922875,-19.638895833333336,0.2850000000000001,-3.3113250000000014,0.0,0.568081294068091,0.05570618268153882,7.652860226493122,3.0
20141223,-9999,-9999,-9999,-9999,-9999,0.12042739433333335,-9999,-9999,-9999,-0.01806416666666669,0.37542960675,-9999,0.2598462991132505,78.11985416666668,94.41823437499998,-20.664197916666666,0.0,-2.7951104166666663,-2.3596187500000005,-1.7555124999999998,-0.9665610416666668,-0.7499622916666667,-2.933783333333334,-9999,0.13488874999999995,0.012291235208333327,0.017638270833333334,149.93210208333332,0.0,-9999,-9999,-9999,-9999,0.13204166666666667,-9999,198.43610416666667,-9999,-0.01806416666666669,0.37542960675,-9999,0.2575000000000001,78.11985416666668,94.41822916666666,-20.66416666666668,0.14400000000000002,-2.933783333333334,0.0,0.5512852726524634,0.049562603132275895,6.76357483219972,3.0
20141224,-9999,-9999,-9999,-9999,-9999,0.13630891004166668,-9999,-9999,-9999,-0.5518605,0.2869727916666667,-9999,0.2083326525059913,74.90187499999998,93.68228812499996,-24.81463062499999,0.0,-2.7844145833333336,-2.3120041666666657,-1.6877502083333338,-0.9256678333333334,-0.7205729791666663,-2.9159291666666665,-9999,0.092361625,0.0147153625,0.007427128750000001,160.97362229166666,0.0,-9999,-9999,-9999,-9999,0.16118749999999996,-9999,205.5986458333333,-9999,-0.5518605,0.2869727916666667,-9999,0.2059375,74.90187499999998,93.68231249999998,-24.814604166666665,0.22800000000000006,-2.9159291666666665,0.0,0.5366187018757568,0.026174155393149733,7.67203894912081,3.0
20141225,-9999,-9999,-9999,-9999,-9999,0.0902735660416667,-9999,-9999,-9999,-0.9429541458333331,0.3341223125,-9999,0.2164419217651801,75.2103125,93.41931895833332,-24.173441041666663,0.0,-3.2123479166666664,-2.6731708333333337,-2.0033020833333333,-1.19991875,-0.9826077083333336,-3.297043749999999,-9999,0.09694785416666668,0.009553992604166669,0.0075439479166666676,146.13116875,0.0,-9999,-9999,-9999,-9999,0.10587499999999997,-9999,247.96002083333343,-9999,-0.9429541458333331,0.3341223125,-9999,0.214,75.2103125,93.41929166666664,-24.17343750000001,2.2829999999999995,-3.297043749999999,0.0,0.5119125783555902,0.03296697212914518,8.090511241460499,3.0
20141226,-9999,-9999,-9999,-9999,-9999,0.04589296470833335,-9999,-9999,-9999,0.17840160416666664,0.3315359791666667,-9999,0.21309306262767574,75.07193749999998,94.240649375,-24.398704791666674,0.0,-3.011908333333333,-2.5248770833333336,-1.87893125,-1.0711195833333331,-0.8312722916666667,-3.218935416666666,-9999,0.09367377083333338,0.008580475625000002,0.007004681250000001,116.43044770833336,0.0,-9999,-9999,-9999,-9999,0.09741666666666668,-9999,237.78818749999994,-9999,0.17840160416666664,0.3315359791666667,-9999,0.21052083333333332,75.07193749999998,94.24058333333336,-24.398791666666664,1.5239999999999996,-3.218935416666666,0.0,0.5057210402010925,0.03156610877041022,6.841175773815824,3.0
20141227,-9999,-9999,-9999,-9999,-9999,0.054429885104166666,-9999,-9999,-9999,0.9065594999999996,0.2775149791666666,-9999,0.1725574879404225,72.61602083333334,95.90084979166664,-28.14497520833333,0.0,-3.0391187500000005,-2.5664410416666668,-1.9501918958333335,-1.170024875,-0.9448980625,-3.077479166666667,-9999,0.0614033125,0.016158960416666666,0.007878315520833333,176.6614879166667,0.0,-9999,-9999,-9999,-9999,0.18647916666666664,-9999,176.95441666666673,-9999,0.9065594999999996,0.2775149791666666,-9999,0.17016666666666672,72.61602083333334,95.90091666666665,-28.145,0.009000000000000001,-3.077479166666667,0.0,0.5644081623454399,0.0034009115705484296,4.790025729030231,3.0
20141228,-9999,-9999,-9999,-9999,-9999,-2.085356862083334,-9999,-9999,-9999,-28.26867645833333,0.6348180041666668,-9999,0.8525087102737907,76.63220833333334,95.24572354166666,-7.729977020833334,0.0,-3.2904354166666656,-2.8327395833333338,-2.1983062500000004,-1.4152118750000005,-1.1575927083333333,-3.0450354166666664,-9999,0.2438762500000001,0.0012119145833333336,0.34024135416666673,244.58231395833332,4.505709812500001,-9999,-9999,-9999,-9999,0.013791666666666669,-9999,230.95797916666663,-9999,-28.26867645833333,0.6348180041666668,-9999,0.850625,76.63220833333334,95.24572916666664,-7.7300208333333345,0.0,-3.0450354166666664,4.505708333333333,0.6276795015835939,0.12523841913453584,14.897728442534676,3.0
20141229,-9999,-9999,-9999,-9999,-9999,-1.5234343261875,-9999,-9999,-9999,-20.47866145833333,0.7327217229166667,-9999,0.8180774601320002,76.99375000000002,95.13019916666666,-8.183938687500001,0.0,-2.384891666666666,-2.095354166666666,-1.598204375,-0.9235377083333336,-0.6841594583333332,-2.1668562500000004,-9999,0.2373710416666667,0.002844285208333333,0.3255499374999999,219.97734187499995,2.6809873562500006,-9999,-9999,-9999,-9999,0.034208333333333334,-9999,244.15202083333332,-9999,-20.47866145833333,0.7327217229166667,-9999,0.8162291666666666,76.99375000000002,95.13020833333331,-8.183937499999999,1.413,-2.1668562500000004,2.681041666666666,0.6082878668782562,0.12090660462298355,7.78283322520717,3.0
20141230,-9999,-9999,-9999,-9999,-9999,0.7814856091666669,-9999,-9999,-9999,4.462675833333333,0.5956656458333333,-9999,0.3577757231488314,86.45070833333334,94.73384729166668,-11.080351125,0.0,-2.478379166666667,-2.20495625,-1.7507770833333336,-1.1686295833333336,-0.9576862500000004,-2.2461791666666664,-9999,0.21125041666666666,0.06629551041666666,0.16398979166666666,141.20911979166667,1.580439920833334,-9999,-9999,-9999,-9999,0.8435208333333334,-9999,274.00745833333343,-9999,4.462675833333333,0.5956656458333333,-9999,0.3563958333333334,86.45070833333334,94.73391666666667,-11.080354166666664,3.723,-2.2461791666666664,1.5804791666666669,0.5149641625236471,0.10384887705355623,7.1514259079749865,3.0
20141231,-9999,-9999,-9999,-9999,-9999,-0.7924238087500001,-9999,-9999,-9999,-3.7041752083333335,0.4339051104166667,-9999,0.6439415867347982,82.43108333333333,94.65910250000002,-7.991737708333333,0.0,-2.1114254166666675,-1.8885602083333333,-1.4788912500000002,-0.9495876791666668,-0.7558027708333332,-1.8200833333333328,-9999,0.2331287499999999,0.044659591666666665,0.3429454166666667,176.9286639166666,2.086690420833334,-9999,-9999,-9999,-9999,0.5725208333333333,-9999,279.91741666666667,-9999,-3.7041752083333335,0.4339051104166667,-9999,0.6426041666666668,82.43108333333333,94.65910416666668,-7.99175,1.2570000000000001,-1.8200833333333328,2.0867083333333336,0.5951434872777759,0.11666960687429785,8.120015659238009,3.0
