TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,D_SNOW,TS_1,TS_2,TS_3,G_1,SWC_1,SWC_2,SWC_3,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20141231,-9999,-9999,-9999,-9999,-9999,0.08844246031746032,-0.4772708333333333,0.18572916666666664,0.0012083333333333338,0.22315916666666666,84.74583333333334,102.15833333333336,-18.239583333333336,14.036956521739128,-8.3965625,-8.6815625,-8.936874999999997,-3.6054062500000015,4.0,6.199999999999995,6.15,-9999,0.05471218750000001,0.00991511208333333,0.26104479166666666,-9999,-9999,-9999,-9999,-9999,-9999,0.08864583333333333,235.746625,-0.4772708333333333,0.18572916666666664,0.0012083333333333338,0.22335416666666674,84.74583333333334,102.14375000000004,-18.204791666666672,3.918000000000001,14.080749999999995,11.777333333333337,1.2392555520296251,0.09287378413387254,5.008796334560693,3.0
20150101,-9999,-9999,-9999,-9999,-9999,0.1486408730158731,-7.4301875000000015,0.3121458333333333,0.0015625000000000005,0.20905666666666667,82.87083333333334,102.83750000000008,-20.352708333333336,14.056250000000007,-8.004270833333333,-8.317083333333333,-8.628749999999998,-4.100833333333334,4.0,6.199999999999995,6.15,-9999,0.039970041666666664,0.01618632916666667,0.18558229166666676,-9999,-9999,-9999,-9999,-9999,-9999,0.1472291666666667,197.26827083333333,-7.4301875000000015,0.3121458333333333,0.0015625000000000005,0.2092708333333334,82.87083333333334,102.82708333333342,-20.316875000000003,0.052999999999999985,14.056250000000007,5.6915,1.2303215919286827,0.07418398975766664,1.096925620341786,3.0
20150102,-9999,-9999,-9999,-9999,-9999,0.17840277777777774,-3.906604166666668,0.3746458333333333,0.0016875000000000006,0.19720083333333333,81.50833333333334,103.3229166666667,-21.894375,14.014583333333334,-7.4571875000000025,-7.950406249999998,-8.33510416666667,-4.31034375,3.993749999999999,6.129166666666669,6.15,-9999,0.03080895833333333,0.019312389583333332,0.1406016666666666,-9999,-9999,-9999,-9999,-9999,-9999,0.17829166666666665,181.31160416666668,-3.906604166666668,0.3746458333333333,0.0016875000000000006,0.1976458333333334,81.50833333333334,103.31458333333336,-21.83520833333333,0.09000000000000001,14.014583333333334,3.379645833333335,1.204021847387236,0.06853560378445371,1.1795401004958592,3.0
20150103,-9999,-9999,-9999,-9999,-9999,0.15115079365079362,-4.304729166666668,0.3174166666666667,0.001979166666666668,0.17038229166666666,78.25416666666669,103.32916666666672,-25.35354166666666,13.647916666666667,-6.321416666666668,-7.096385416666667,-7.716979166666667,-5.524281249999999,3.9135416666666702,6.094791666666667,6.141666666666674,-9999,0.015314916666666662,0.01626929854166666,0.06408300000000001,-9999,-9999,-9999,-9999,-9999,-9999,0.15343749999999998,138.10256250000006,-4.304729166666668,0.3174166666666667,0.001979166666666668,0.17060416666666667,78.25416666666669,103.33750000000003,-25.317499999999995,0.0,13.647916666666667,3.448729166666667,0.9342884756314906,0.06075355840722794,1.3111076301348659,3.0
20150104,-9999,-9999,-9999,-9999,-9999,0.14794642857142876,-3.890333333333333,0.31068749999999995,0.001958333333333334,0.17922604166666667,78.90833333333332,102.76041666666664,-24.45833333333333,13.439583333333333,-6.049510416666666,-6.682468749999999,-7.258510416666666,-4.976177083333333,3.900000000000004,6.050000000000005,6.078125000000004,-9999,0.017732333333333333,0.014952796249999997,0.07783216666666665,-9999,-9999,-9999,-9999,-9999,-9999,0.1481875,143.35756249999994,-3.890333333333333,0.31068749999999995,0.001958333333333334,0.17908333333333334,78.90833333333332,102.76875,-24.476875,0.0,13.439583333333333,3.662687499999999,0.9767109476916384,0.061760548306627874,1.1694393342406244,3.0
20150105,-9999,-9999,-9999,-9999,-9999,0.13132936507936513,-0.7419166666666667,0.2757916666666666,0.0016666666666666676,0.2435814583333333,88.18958333333335,103.34583333333332,-13.811875,13.995833333333335,-6.17384375,-6.678812500000002,-7.172375,-1.00134375,3.931249999999999,6.061458333333337,6.072916666666668,-9999,0.07794952083333331,0.013667067708333328,0.4516050624999999,-9999,-9999,-9999,-9999,-9999,-9999,0.13085416666666666,233.003875,-0.7419166666666667,0.2757916666666666,0.0016666666666666676,0.2429375,88.18958333333335,103.31458333333332,-13.8975,0.5230000000000002,13.995833333333335,4.754729166666665,1.4541770503845128,0.10418222578627773,1.0822052466088,3.0
20150106,-9999,-9999,-9999,-9999,-9999,0.13932539682539682,-3.3752083333333336,0.29258333333333336,0.0013125,0.17283208333333336,78.66249999999998,104.63541666666664,-24.96145833333333,13.13541666666666,-5.992708333333334,-6.540958333333332,-7.044364583333336,-4.327635416666666,3.9031250000000033,6.0666666666666735,6.097916666666666,-9999,0.01656598541666667,0.014386195416666666,0.07721256249999997,-9999,-9999,-9999,-9999,-9999,-9999,0.13995833333333332,203.11247916666662,-3.3752083333333336,0.29258333333333336,0.0013125,0.17389583333333333,78.66249999999998,104.625,-24.82208333333333,0.20600000000000007,13.13541666666666,2.7418333333333336,0.9674377805314048,0.06180563385716401,1.5806290333310902,3.0
20150107,-9999,-9999,-9999,-9999,-9999,0.09518849206349206,-3.246583333333333,0.19989583333333336,0.001,0.15014708333333335,75.625,104.20000000000003,-27.976249999999997,13.352083333333333,-4.20990625,-5.314802083333333,-6.2622500000000025,-5.319927083333334,3.8864583333333336,6.047916666666674,6.050000000000005,-9999,0.006817791666666667,0.009388429166666663,0.027813145833333327,-9999,-9999,-9999,-9999,-9999,-9999,0.0951875,155.61397916666667,-3.246583333333333,0.19989583333333336,0.001,0.15056250000000002,75.625,104.22708333333335,-27.935625,0.021000000000000005,13.352083333333333,4.696458333333333,0.778213801811877,0.056668118938571425,1.774118748264536,3.0
20150108,-9999,-9999,-9999,-9999,-9999,0.08026785714285713,-2.1157500000000007,0.16856249999999998,0.0008750000000000003,0.16213562499999998,76.925,102.27916666666664,-26.545833333333334,13.366666666666665,-2.42065625,-3.7624270833333338,-5.093197916666667,-5.363333333333334,3.810416666666669,5.968749999999994,6.050000000000005,-9999,0.009968600000000001,0.007915683125,0.045672020833333334,-9999,-9999,-9999,-9999,-9999,-9999,0.08010416666666666,170.4471875,-2.1157500000000007,0.16856249999999998,0.0008750000000000003,0.16108333333333336,76.925,102.32291666666669,-26.675000000000008,0.0,13.366666666666665,5.629812500000001,0.8542983585962776,0.05727798069922069,1.1835248878754123,3.0
20150109,-9999,-9999,-9999,-9999,-9999,0.12624007936507933,-0.12485416666666675,0.2651041666666667,0.001958333333333334,0.2165266666666668,83.97916666666667,101.09999999999997,-18.724375000000006,13.31666666666667,-1.0911354166666662,-2.170854166666667,-3.52990625,-2.292010416666666,3.859374999999999,5.9583333333333295,6.041666666666671,-9999,0.04134370833333333,0.012703789375000002,0.2506398125,-9999,-9999,-9999,-9999,-9999,-9999,0.1254791666666667,249.8475416666669,-0.12485416666666675,0.2651041666666667,0.001958333333333334,0.2151875,83.97916666666667,101.09791666666663,-18.961250000000003,0.8280000000000001,13.31666666666667,3.007354166666667,1.2287905370125716,0.07667013727217757,1.9064965737520936,3.0
20150110,-9999,-9999,-9999,-9999,-9999,0.18386904761904746,-1.7051041666666666,0.3861250000000001,0.0021666666666666674,0.21405583333333325,83.36250000000003,102.30833333333332,-19.40020833333333,13.352083333333342,-0.2397083333333333,-1.19353125,-2.3551354166666667,-1.83196875,3.900000000000004,6.050000000000005,6.050000000000005,-9999,0.04044407916666668,0.017311361250000004,0.24932422916666674,-9999,-9999,-9999,-9999,-9999,-9999,0.18483333333333335,223.51170833333336,-1.7051041666666666,0.3861250000000001,0.0021666666666666674,0.2163541666666667,83.36250000000003,102.27708333333332,-19.051875000000006,0.3540000000000001,13.352083333333342,4.568479166666666,1.2262105285985,0.07583087963778197,0.9029509260071196,3.0
20150111,-9999,-9999,-9999,-9999,-9999,0.1663194444444445,-2.9682291666666667,0.34927083333333336,0.0013749999999999995,0.13517187500000002,73.86666666666666,102.49375000000003,-29.839375000000004,13.802083333333329,0.011000000000000005,-0.9381562499999996,-2.003187500000001,-6.095635416666666,3.8218750000000026,5.976041666666662,6.0343750000000025,-9999,0.0032353729166666664,0.014831975000000002,0.013294729166666668,-9999,-9999,-9999,-9999,-9999,-9999,0.16635416666666664,172.08156250000005,-2.9682291666666667,0.34927083333333336,0.0013749999999999995,0.1353541666666666,73.86666666666666,102.50625000000004,-29.80854166666667,0.0,13.802083333333329,5.389145833333332,0.7577319917513238,0.047389199572625135,1.0349690111706045,3.0
20150112,-9999,-9999,-9999,-9999,-9999,0.2295138888888888,-3.0623749999999994,0.4819791666666667,0.002020833333333333,0.12303770833333327,72.02916666666668,102.41041666666672,-31.539583333333344,13.85624999999999,0.4788020833333335,-0.6940833333333329,-1.7291562500000006,-6.1916979166666675,3.774999999999999,5.942708333333327,6.0,-9999,0.0015830764583333338,0.019295121875,0.006015033333333334,-9999,-9999,-9999,-9999,-9999,-9999,0.22950000000000004,143.8210625,-3.0623749999999994,0.4819791666666667,0.002020833333333333,0.12341666666666665,72.02916666666668,102.41041666666672,-31.49208333333334,0.0,13.85624999999999,4.6403541666666674,0.869483078559445,0.043384809412985836,1.0998974852519374,3.0
20150113,-9999,-9999,-9999,-9999,-9999,0.2758234126984128,-2.880395833333333,0.5792291666666668,0.0024583333333333336,0.12171416666666668,71.68124999999998,102.2,-31.78208333333333,13.741666666666665,1.4361874999999995,-0.2825000000000001,-1.26371875,-6.139812499999999,3.7302083333333305,5.86875,5.9645833333333265,-9999,0.0013368270833333331,0.022159099999999998,0.005117731249999999,-9999,-9999,-9999,-9999,-9999,-9999,0.2758125,131.73241666666678,-2.880395833333333,0.5792291666666668,0.0024583333333333336,0.121875,71.68124999999998,102.20416666666664,-31.76416666666667,0.0,13.741666666666665,4.326333333333333,0.8831671225183766,0.04279088346322322,1.1985976743692122,3.0
20150114,-9999,-9999,-9999,-9999,-9999,0.2986111111111111,-1.6794791666666669,0.6270833333333333,0.0027500000000000003,0.13669520833333335,73.4041666666667,101.58333333333331,-29.93354166666667,14.060416666666665,1.5684375,-0.3964791666666667,-1.3582395833333332,-6.186156250000002,3.6999999999999984,5.849999999999999,5.915625000000002,-9999,0.00325280625,0.02322983645833333,0.015913420833333334,-9999,-9999,-9999,-9999,-9999,-9999,0.298625,141.10747916666668,-1.6794791666666669,0.6270833333333333,0.0027500000000000003,0.13552083333333334,73.4041666666667,101.60833333333332,-30.081041666666664,0.0,14.060416666666665,6.043062499999999,0.8200775263014419,0.04682505223267453,1.3017566754678782,3.0
20150115,-9999,-9999,-9999,-9999,-9999,0.27905753968253943,-1.3297708333333331,0.5860208333333333,0.0027500000000000003,0.1696152083333334,77.82291666666666,100.15833333333336,-25.62208333333333,15.006250000000005,1.6743750000000004,-0.014083333333333328,-0.87371875,-4.806729166666667,3.6999999999999984,5.849999999999999,5.900000000000001,-9999,0.009390283333333338,0.02190671666666667,0.053222749999999985,-9999,-9999,-9999,-9999,-9999,-9999,0.2790833333333333,170.50141666666667,-1.3297708333333331,0.5860208333333333,0.0027500000000000003,0.16962499999999994,77.82291666666666,100.18541666666671,-25.614166666666666,0.0,15.006250000000005,6.121666666666667,0.8922799732954335,0.058539738210742674,1.6754888270873252,3.0
20150116,-9999,-9999,-9999,-9999,-9999,0.2378769841269842,-0.4895625000000001,0.4995416666666666,0.0025000000000000005,0.18339354166666666,79.44166666666666,99.63958333333322,-23.907916666666665,14.922916666666673,1.57384375,-0.16585416666666666,-1.011375,-4.01515625,3.725000000000001,5.849999999999999,5.900000000000001,-9999,0.013027952083333334,0.019208672916666662,0.08197595833333332,-9999,-9999,-9999,-9999,-9999,-9999,0.2378958333333333,193.48287499999992,-0.4895625000000001,0.4995416666666666,0.0025000000000000005,0.18289583333333329,79.44166666666666,99.63749999999986,-23.97520833333333,0.6910000000000001,14.922916666666673,8.289479166666668,1.000812084494861,0.05940295601429526,1.7482013507848817,3.0
20150117,-9999,-9999,-9999,-9999,-9999,0.3071329365079363,0.20360416666666667,0.6449791666666668,0.003395833333333334,0.19211645833333332,80.5145833333333,99.74166666666672,-22.79145833333333,16.678947368421053,2.2675208333333337,0.2660104166666666,-0.4690833333333335,-3.2450520833333325,3.75,5.849999999999999,5.900000000000001,-9999,0.01532925,0.02356703875,0.10266006249999997,-9999,-9999,-9999,-9999,-9999,-9999,0.3071875000000001,231.50174999999984,0.20360416666666667,0.6449791666666668,0.003395833333333334,0.19214583333333327,80.5145833333333,99.73750000000004,-22.790208333333336,2.8200000000000007,17.120187500000004,8.845770833333336,1.0643751741492171,0.060479643331527215,1.716911926329746,3.0
20150118,-9999,-9999,-9999,-9999,-9999,0.38890873015873,0.9186250000000004,0.8167083333333335,0.0040208333333333355,0.199005,81.26666666666667,100.29375,-21.94333333333333,14.747916666666667,2.1551458333333327,0.17484375,-0.5634270833333335,-2.805333333333333,3.75,5.8510416666666645,5.900000000000001,-9999,0.016859312499999998,0.02881418145833335,0.12047335416666667,-9999,-9999,-9999,-9999,-9999,-9999,0.3877083333333332,240.3179166666666,0.9186250000000004,0.8167083333333335,0.0040208333333333355,0.19866666666666674,81.26666666666667,100.27291666666666,-21.9825,3.1270000000000016,14.747916666666667,5.50975,1.0950665722602309,0.06183496439300264,1.6931855169921892,3.0
20150119,-9999,-9999,-9999,-9999,-9999,0.6411111111111112,-2.242645833333333,1.3463333333333332,0.005541666666666667,0.16674625,77.62708333333332,101.21666666666668,-25.89083333333333,14.83333333333333,1.7214895833333332,-0.03581249999999999,-0.7920833333333333,-2.6632916666666664,3.75,5.885416666666671,5.904166666666668,-9999,0.008407693749999999,0.039877590625,0.058304520833333325,-9999,-9999,-9999,-9999,-9999,-9999,0.6423958333333334,164.34493750000004,-2.242645833333333,1.3463333333333332,0.005541666666666667,0.16681249999999995,77.62708333333332,101.21041666666667,-25.87458333333333,0.1,14.83333333333333,3.556791666666667,0.9178093639266931,0.05420418126381581,1.373697007294237,3.0
20150120,-9999,-9999,-9999,-9999,-9999,0.6721230158730161,-0.9961875,1.4114583333333333,0.005750000000000001,0.19798895833333333,81.16250000000002,100.7125,-22.045833333333334,17.99459459459459,2.2173541666666674,0.3798437499999999,-0.4192291666666668,-2.33271875,3.75,5.865624999999998,5.900000000000001,-9999,0.015326529166666669,0.039891505208333324,0.12033039583333333,-9999,-9999,-9999,-9999,-9999,-9999,0.6721458333333333,192.22300000000016,-0.9961875,1.4114583333333333,0.005750000000000001,0.19820833333333332,81.16250000000002,100.72291666666668,-22.027916666666673,0.18600000000000005,18.13035416666666,3.886354166666668,1.0942867124480566,0.059561712435018836,1.4901281919936344,3.0
20150121,-9999,-9999,-9999,-9999,-9999,0.7499801587301587,-0.8627083333333334,1.5749583333333332,0.006250000000000001,0.18078666666666668,79.19791666666667,100.51041666666664,-24.20270833333333,30.792857142857148,2.521489583333333,0.14952083333333335,-0.5469687499999999,-3.2905104166666663,3.75,5.900000000000001,5.900000000000001,-9999,0.009836485416666669,0.042930883958333325,0.07516258333333335,-9999,-9999,-9999,-9999,-9999,-9999,0.7499791666666665,198.13208333333333,-0.8627083333333334,1.5749583333333332,0.006250000000000001,0.18143750000000006,79.19791666666667,100.5145833333333,-24.117916666666666,0.3740000000000002,25.91379166666667,4.168541666666665,1.0015491575425972,0.054205995028530664,1.3832608184968211,3.0
20150122,-9999,-9999,-9999,-9999,-9999,0.8946527777777776,-0.9419375000000002,1.878770833333334,0.007833333333333335,0.17241625000000002,77.93958333333333,100.70625000000004,-25.369166666666654,33.80740740740741,0.9827187499999998,0.07566666666666667,-0.6142708333333334,-2.6475416666666667,3.75,5.852083333333333,5.900000000000001,-9999,0.007398116666666666,0.047524422083333316,0.059415875000000014,-9999,-9999,-9999,-9999,-9999,-9999,0.8944166666666665,183.1910833333333,-0.9419375000000002,1.878770833333334,0.007833333333333335,0.17141666666666666,77.93958333333333,100.70000000000003,-25.493333333333325,0.3840000000000001,27.816333333333336,2.1595000000000004,0.9038052693249856,0.04781568777755085,1.8810058405380048,3.0
20150123,-9999,-9999,-9999,-9999,-9999,1.030902777777778,-1.7527708333333332,2.164895833333333,0.008395833333333333,0.16109729166666664,76.77499999999998,101.07083333333328,-26.693541666666665,27.134883720930247,1.5470833333333334,0.3438124999999999,-0.2518749999999999,-2.24809375,3.75,5.849999999999999,5.900000000000001,-9999,0.006755315416666668,0.05270915041666666,0.05745849375,-9999,-9999,-9999,-9999,-9999,-9999,1.0312291666666666,171.0789583333334,-1.7527708333333332,2.164895833333333,0.008395833333333333,0.16297916666666665,76.77499999999998,101.05624999999992,-26.45916666666667,0.3760000000000002,26.235791666666675,4.6885208333333335,0.942004198121002,0.04669965210668603,1.122564392175821,3.0
20150124,-9999,-9999,-9999,-9999,-9999,1.2713194444444451,-2.5821875000000003,2.6697708333333328,0.01035416666666667,0.1064972916666667,69.42770833333334,101.67499999999993,-33.96250000000001,25.847916666666666,0.8872291666666667,0.08507291666666666,-0.54828125,-3.8605312499999993,3.681250000000004,5.811458333333339,5.900000000000001,-9999,0.00030921318750000003,0.056845198333333326,0.0017300300000000002,-9999,-9999,-9999,-9999,-9999,-9999,1.2713333333333334,119.43331249999987,-2.5821875000000003,2.6697708333333328,0.01035416666666667,0.10683333333333334,69.42770833333334,101.67083333333322,-33.90375000000001,0.0,25.847916666666666,4.665770833333332,0.7738255285025574,0.03197245508345452,0.903536266253584,3.0
20150125,-9999,-9999,-9999,-9999,-9999,1.3451289682539704,-3.008083333333333,2.824770833333333,0.011708333333333334,0.10367541666666667,68.69062500000001,101.97083333333329,-34.45479166666667,26.57727272727272,0.4784479166666666,0.07296874999999999,-0.5227604166666667,-4.299270833333334,3.650000000000004,5.800000000000003,5.900000000000001,-9999,0.00014596833333333336,0.058868729166666675,0.0007365018749999997,-9999,-9999,-9999,-9999,-9999,-9999,1.3451250000000003,119.5575416666667,-3.008083333333333,2.824770833333333,0.011708333333333334,0.10352083333333338,68.69062500000001,101.96041666666662,-34.47708333333334,0.0,26.53722916666666,4.729145833333331,0.7777524478463446,0.029467160936761643,0.8612759432664174,3.0
20150126,-9999,-9999,-9999,-9999,-9999,1.3976587301587295,-2.8024166666666672,2.935083333333333,0.012791666666666666,0.10494125,68.77958333333335,102.2291666666666,-34.32812500000001,30.0,0.3449895833333333,0.04114583333333333,-0.53884375,-3.9998125,3.650000000000004,5.794791666666671,5.900000000000001,-9999,0.00020463490625,0.060176544375,0.0012022019791666663,-9999,-9999,-9999,-9999,-9999,-9999,1.397625,124.38660416666664,-2.8024166666666672,2.935083333333333,0.012791666666666666,0.1053333333333334,68.77958333333335,102.22499999999997,-34.26854166666667,0.0,26.187437500000005,4.872916666666666,0.7537463121954671,0.028669328862693588,0.8362737022651988,3.0
20150127,-9999,-9999,-9999,-9999,-9999,1.7095337301587294,-2.934500000000001,3.590020833333333,0.015166666666666669,0.10360395833333334,68.44416666666665,102.62708333333326,-34.56187499999999,-9999,0.4523020833333333,0.1618645833333333,-0.3899895833333333,-4.0529375,3.650000000000004,5.75,5.854166666666665,-9999,0.00015794049999999998,0.06394431541666666,0.0010113968125,-9999,-9999,-9999,-9999,-9999,-9999,1.7095416666666663,130.988125,-2.934500000000001,3.590020833333333,0.015166666666666669,0.10341666666666666,68.44416666666665,102.61458333333326,-34.58416666666666,0.0,26.17691666666666,4.377062500000002,0.7318239254155415,0.02939211626354143,0.8010742202384463,3.0
20150128,-9999,-9999,-9999,-9999,-9999,1.917301587301588,-3.763416666666668,4.0263333333333335,0.017312499999999998,0.09374479166666663,66.80791666666667,103.19583333333328,-36.04979166666666,-9999,2.1581666666666663,0.7259270833333334,0.28596875000000005,-4.358083333333332,3.6114583333333297,5.745833333333333,5.849999999999999,-9999,3.0284020833333333e-05,0.06807287270833333,0.0001541756458333333,-9999,-9999,-9999,-9999,-9999,-9999,1.9173125,122.7263125,-3.763416666666668,4.0263333333333335,0.017312499999999998,0.09375,66.80791666666667,103.18749999999996,-36.05124999999999,0.0,26.30235416666667,3.524833333333334,0.6554661948615497,0.02588776770787944,0.8138137462099658,3.0
20150129,-9999,-9999,-9999,-9999,-9999,1.7342757936507935,-2.5407708333333328,3.6419791666666663,0.017083333333333336,0.1129979166666667,69.42125,103.35208333333334,-33.404791666666675,-9999,3.9693958333333335,0.6139479166666669,0.14344791666666673,-4.131739583333334,3.5999999999999965,5.699999999999997,5.838541666666668,-9999,0.00041554427083333336,0.0644509075,0.0045865275,-9999,-9999,-9999,-9999,-9999,-9999,1.7342708333333334,134.03985416666663,-2.5407708333333328,3.6419791666666663,0.017083333333333336,0.11116666666666668,69.42125,103.36250000000004,-33.639375,0.0,26.154125000000004,3.653958333333333,0.7135647292495935,0.027156131486251053,0.7790173601714215,3.0
20150130,-9999,-9999,-9999,-9999,-9999,1.7594246031746017,-0.2763541666666667,3.6947916666666663,0.01525,0.244,90.08541666666672,102.30416666666666,-11.11125,30.525,3.6025937500000005,0.3371250000000001,-0.2148854166666667,-0.6831770833333333,3.659374999999999,5.742708333333336,5.8406249999999975,-9999,0.02486075416666667,0.072045766875,0.48523425,-9999,-9999,-9999,-9999,-9999,-9999,1.758875,225.80695833333343,-0.2763541666666667,3.6947916666666663,0.01525,0.24260416666666665,90.08541666666672,102.31458333333332,-11.456875000000005,1.5439999999999998,28.632145833333343,9.665854166666666,0.5421637296882621,0.06547712718555451,0.9143030358085964,3.0
20150131,-9999,-9999,-9999,-9999,-9999,3.6335714285714267,0.21908333333333335,7.630500000000003,0.02735416666666664,0.2132039583333334,84.12499999999997,103.1395833333333,-18.956458333333334,-9999,3.242229166666668,0.3539375,-0.19594791666666664,-0.5405208333333332,3.735416666666665,5.800000000000003,5.880208333333332,-9999,0.010878933333333334,0.0912379229166667,0.20709254166666655,-9999,-9999,-9999,-9999,-9999,-9999,3.631375,162.60183333333325,0.21908333333333335,7.630500000000003,0.02735416666666664,0.2135416666666667,84.12499999999997,103.1208333333333,-18.7875,0.01,33.198062500000006,5.477750000000001,0.8468100221766597,0.046227423787388,0.6454431301001243,3.0
20150201,0.030563176470588236,-8.601156388888889,0.036505121951219466,1.6959999999999995,0.1620971489361703,2.842003968253969,0.06514583333333343,5.968208333333332,0.023937499999999987,0.246365625,88.46249999999998,102.36041666666668,-13.672916666666667,-9999,1.804166666666667,0.3131979166666667,-0.25209374999999995,-0.4656979166666668,3.742708333333333,5.800000000000003,5.900000000000001,-0.0004681489361702126,0.015267083333333334,0.08418881666666668,0.3566164583333333,125.60524072340424,2.4737156595744687,0.0157803829787234,-7.36626234042553,0.06433397872340423,1.500403829787234,2.841583333333334,213.89608333333342,0.06514583333333343,5.968208333333332,0.023937499999999987,0.24600000000000002,88.46249999999998,102.40416666666664,-13.800833333333335,0.0,35.1666875,2.4845000000000006,0.1294306856599774,0.03879637569628474,1.5847068856917088,3.0
20150202,-0.02722176190476191,-2.4341773170731704,-0.13210041666666664,0.453595238095238,0.3868182291666667,3.4574007936507964,-0.3121458333333333,7.260541666666668,0.027854166666666645,0.2518325000000001,90.44375,101.55625,-11.04875,-9999,2.3028645833333337,0.2086145833333333,-0.3289687500000001,0.3934375000000001,3.76354166666667,5.840624999999997,5.900000000000001,0.03792797916666666,0.016387874999999996,0.0913667025,0.469924375,277.86357510416667,4.211542541666667,-0.021540881249999998,-2.658403541666666,-0.13210041666666664,0.4887164583333332,3.4602916666666665,238.5047500000002,-0.3121458333333333,7.260541666666668,0.027854166666666645,0.2518958333333333,90.44375,101.53958333333333,-10.995208333333334,0.5810000000000002,30.871270833333355,4.19275,-0.13210041666666664,-0.0183262101356083,0.5166274072663523,1.0
20150203,0.025012090909090904,-8.194424390243903,-0.14407239130434785,-0.09740909090909078,0.4768668750000001,5.793630952380954,-0.6809999999999999,12.166624999999994,0.03887500000000002,0.18485875,80.62687499999997,102.43125000000003,-22.765,-9999,3.8532708333333336,0.37096875,-0.1677291666666666,-0.8992604166666666,3.7791666666666655,5.900000000000001,5.900000000000001,-0.01828508333333333,0.004632390687500001,0.10075245791666664,0.15326960104166662,280.24454447916673,4.470774395833333,0.02291906249999999,-7.792194791666668,-0.14416999999999994,0.016064583333333368,5.798416666666667,190.4200833333332,-0.6809999999999999,12.166624999999994,0.03887500000000002,0.18804166666666675,80.62687499999997,102.40833333333336,-22.2825,0.4930000000000002,38.441208333333336,4.535041666666668,-0.10971218298549422,0.02594583495351549,-0.01990321139210977,1.0
20150204,0.02238107692307693,-16.144178571428572,0.13270714285714286,4.796846153846154,0.08842041304347825,5.955049603174603,-0.7583541666666668,12.50560416666667,0.043875,0.08803854166666664,66.86770833333334,103.33958333333338,-36.67312500000001,-9999,4.5094375,0.5885312500000001,0.04058333333333331,-4.438739583333333,3.7479166666666655,5.841666666666671,5.900000000000001,-0.03698021666666667,8.022937291666668e-06,0.10201340791666663,0.0001520251395833333,109.80014969565218,1.2348405217391298,0.03698797708333333,-15.908406250000004,0.12758898958333334,4.26131875,5.9550833333333335,112.28829166666672,-0.7583541666666668,12.50560416666667,0.043875,0.08835416666666668,66.86770833333334,103.33125000000004,-36.61437500000001,0.0,40.577854166666654,1.2738124999999998,0.3587099471548492,0.01521517712450392,2.1542052336733746,1.0
