TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,G_1,G_2,G_3,G_4,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20121101,-9999,-9999,-9999,-9999,-9999,9.664395833333334,10.934333333333333,228.72640017708335,238.4429166666666,-1.4720414583333332,-9999,-9999,-9999,103.0028125,-21.44208333333333,0.0,0.026250000000000013,0.009479166666666672,0.013979166666666676,0.013041666666666677,-0.00722916666666667,-0.12041666666666664,-0.4742708333333336,-0.6756458333333332,-6.3039999999999985,-6.282583333333335,-3.153,-1.684583333333333,-9999,0.027574833333333337,0.22182309375,0.1277800625,135.60833333333332,-9999,-9999,-9999,-9999,-9999,10.375458333333333,10.934333333333333,228.7263333333334,238.4429166666666,-1.4720629166666666,-9999,0.0,-9999,103.00287499999996,-21.44208333333333,0.0,2.8538333333333328,-1.3326879296487182,0.27862039287797424,17.485673490144194,3.0
20121102,-9999,-9999,-9999,-9999,-9999,17.834083333333336,9.766270833333332,235.77794347083335,258.35270833333334,1.4853804166666666,-9999,-9999,-9999,102.78639583333332,-13.213124999999998,0.0,0.02810416666666667,0.011708333333333341,0.016625000000000008,0.01339285714285715,-0.006020833333333336,-0.11895833333333332,-0.4746666666666666,-0.6729166666666665,-6.3068333333333335,-5.414583333333334,-3.1639375000000016,-2.492249999999998,-9999,0.20319245833333333,0.29691543541666665,0.422074375,160.50833333333333,-9999,-9999,-9999,-9999,-9999,18.676958333333328,9.766270833333332,235.77791666666667,258.35270833333334,1.4853520833333331,-9999,0.12554166666666672,-9999,102.78641666666664,-13.213124999999998,0.0,4.288729166666666,-0.9763578213135512,0.290575978025214,20.458757397436074,3.0
20121103,-9999,-9999,-9999,-9999,-9999,21.69927083333333,15.172020833333335,229.145342275,238.150625,2.575645416666666,-9999,-9999,-9999,103.00575000000003,-18.47375,0.0,0.023812500000000004,0.007687500000000006,0.012041666666666673,0.011291666666666672,-0.008458333333333339,-0.12270833333333335,-0.4760625,-0.6758541666666665,-6.2817291666666675,-5.5904375,-3.1520625,-2.5185416666666667,-9999,0.06608725000000001,0.3191116312499999,0.21357333333333334,168.08541666666662,-9999,-9999,-9999,-9999,-9999,22.537000000000006,15.172020833333335,229.14531250000005,238.150625,2.575700416666666,-9999,0.0,-9999,103.00577083333332,-18.47375,0.0,2.4845416666666678,-0.8896461747752982,0.28492189438000554,16.460800014747544,3.0
20121104,-9999,-9999,-9999,-9999,-9999,6.0954375,5.682708333333332,241.95511065416665,246.80375,0.1375316666666667,-9999,-9999,-9999,102.02835000000003,-18.638333333333332,0.0,0.02406250000000001,0.008187500000000006,0.012479166666666671,0.012062500000000007,-0.0067916666666666715,-0.1208333333333333,-0.4748541666666668,-0.6750833333333333,-6.291458333333334,-5.941249999999998,-3.152291666666664,-2.998604166666666,-9999,0.06555270833333335,0.16593211604166666,0.2096694166666667,147.71370833333333,-9999,-9999,-9999,-9999,-9999,6.506895833333332,5.682708333333332,241.95506250000003,246.80375,0.1375325,-9999,0.01950000000000001,-9999,102.02843749999998,-18.638333333333332,0.0,2.005125000000001,-1.0699313349724116,0.28112717128546844,27.663348057452694,3.0
20121105,-9999,-9999,-9999,-9999,-9999,2.5395625,3.090937499999999,266.16665787708337,272.00625,0.0,-9999,-9999,-9999,101.29276041666668,-12.683124999999995,0.0,0.0253125,0.009125000000000005,0.01537500000000001,0.01397674418604652,-0.006541666666666671,-0.1183958333333333,-0.4755625000000001,-0.6716875,-6.562020833333329,-6.10470833333333,-3.7441875,-3.240229166666666,-9999,0.2217994375,0.08036287562499997,0.4415264583333333,314.85,-9999,-9999,-9999,-9999,-9999,2.5706666666666664,3.090937499999999,266.16660416666656,272.00625,0.0,-9999,0.02633333333333333,-9999,101.29275000000004,-12.683124999999995,0.0,3.869208333333335,-1.6383867205683726,0.28522560084574483,36.34260767398485,3.0
20121106,-9999,-9999,-9999,-9999,-9999,3.2616666666666667,4.1965625,201.2504473,226.76145833333328,0.0,-9999,-9999,-9999,102.251375,-23.87333333333333,0.0,0.01768750000000001,0.0021875,0.006583333333333337,0.006250000000000002,-0.012229166666666676,-0.12447916666666667,-0.4788541666666666,-0.6782499999999998,-7.9731041666666735,-7.585708333333335,-4.667958333333333,-4.119145833333335,-9999,0.025238536458333318,0.10394010416666666,0.09564360416666667,244.82083333333333,-9999,-9999,-9999,-9999,-9999,3.6228333333333342,4.1965625,201.25039583333333,226.76145833333328,0.0,-9999,0.01618750000000001,-9999,102.25135416666667,-23.87333333333333,0.0,4.1184375,-1.0330001386152552,0.20449958769083373,29.95924603704829,3.0
20121107,-9999,-9999,-9999,-9999,-9999,5.099645833333333,6.612750000000001,197.03296395833328,214.51916666666668,-1.5050641666666669,-9999,-9999,-9999,102.42494791666668,-27.77541666666667,0.0,0.01595833333333334,0.0007708333333333334,0.00554166666666667,0.0056666666666666705,-0.012625000000000006,-0.12389583333333333,-0.4776458333333334,-0.6785208333333332,-10.679375000000002,-9.416104166666667,-6.019979166666668,-5.389708333333334,-9999,0.0022188975,0.13820638333333335,0.026080658333333333,168.1916666666667,-9999,-9999,-9999,-9999,-9999,5.787729166666668,6.612750000000001,197.0329583333333,214.51916666666668,-1.505083333333333,-9999,0.0,-9999,102.42495833333332,-27.77541666666667,0.0,3.6412291666666667,-0.4532761917207273,0.1441784154007568,38.76044554608888,3.0
20121108,-9999,-9999,-9999,-9999,-9999,2.0566875,2.0749166666666667,253.73531331666672,257.9510416666667,0.0,-9999,-9999,-9999,102.08425625,-16.841083333333334,0.0,0.013041666666666677,-0.0010625,0.005854166666666671,0.006562500000000003,-0.013687500000000007,-0.12139583333333336,-0.4802500000000001,-0.6776249999999998,-14.934104166666675,-13.800562500000005,-8.594500000000004,-8.011833333333334,-9999,0.214347093125,0.07028222104166666,0.357443875,234.24375000000006,-9999,-9999,-9999,-9999,-9999,2.2359166666666663,2.0749166666666667,253.73531250000008,257.9510416666667,0.0,-9999,0.062395833333333324,-9999,102.08429166666667,-16.841083333333334,0.0,7.2391875,-1.447513757813291,0.23461142974846674,77.78502706305527,3.0
20121109,-9999,-9999,-9999,-9999,-9999,1.8366458333333333,1.7951041666666667,288.39754153958336,289.903125,0.0,-9999,-9999,-9999,102.7983395833333,-8.374645833333332,0.0,0.01629166666666668,0.0021458333333333347,0.011270833333333341,0.009531914893617028,-0.012979166666666677,-0.11597916666666674,-0.4780000000000002,-0.6707083333333336,-4.909354166666665,-4.624416666666664,-3.0706875,-2.6624166666666658,-9999,0.4169629166666666,0.062158908333333325,0.6454056249999999,250.37291666666667,-9999,-9999,-9999,-9999,-9999,1.8756458333333328,1.7951041666666667,288.39760416666667,289.903125,0.0,-9999,0.050125,-9999,102.7984166666667,-8.374645833333332,0.0,6.5901250000000005,-2.1906298663796333,0.2807114506304905,76.95508280412353,3.0
20121110,-9999,-9999,-9999,-9999,-9999,5.2039583333333335,3.8519166666666655,277.02502175,277.19083333333333,0.058009166666666674,-9999,-9999,-9999,103.30559375,-11.246895833333333,0.0,0.01562500000000001,0.0031041666666666683,0.011166666666666674,-0.0005199999999999941,-0.012979166666666677,-0.11358333333333333,-0.474625,-0.6676875000000001,-3.2706666666666657,-3.3220416666666663,-3.004458333333333,-1.5835,-9999,0.273839375,0.12878254166666667,0.4978058333333332,242.81458333333322,-9999,-9999,-9999,-9999,-9999,5.412020833333334,3.8519166666666655,277.0249791666667,277.19083333333333,0.05800875,-9999,0.03041666666666666,-9999,103.305625,-11.246895833333333,0.0,3.769416666666667,-1.9834779762429315,0.2561585429922362,22.186785775241145,3.0
20121111,-9999,-9999,-9999,-9999,-9999,4.418625,3.388270833333334,253.74961999375003,254.3572916666666,0.0021129166666666666,-9999,-9999,-9999,103.39628125000002,-17.260458333333336,0.0,0.007500000000000003,-0.0020416666666666673,0.0061458333333333365,0.006384615384615388,-0.016875000000000008,-0.11664583333333338,-0.4763125,-0.6706458333333337,-4.104583333333333,-3.833458333333333,-2.5076041666666664,-1.9080625,-9999,0.17088251874999996,0.11551991437500002,0.3050479166666665,204.04166666666663,-9999,-9999,-9999,-9999,-9999,4.705229166666667,3.388270833333334,253.74964583333335,254.3572916666666,0.0021129166666666666,-9999,2.0833333333333333e-05,-9999,103.39637500000003,-17.260458333333336,0.0,4.3109166666666665,-1.78463755325605,0.2718449706428423,26.92218828774752,3.0
20121112,-9999,-9999,-9999,-9999,-9999,2.894375,2.813375,214.12864760208333,213.71333333333337,0.0,-9999,-9999,-9999,103.89358541666668,-28.298749999999995,0.0,-0.0035416666666666674,-0.008125000000000005,-0.0011458333333333336,-0.00031250000000000017,-0.02043750000000001,-0.12020833333333332,-0.4775208333333334,-0.6755624999999998,-7.135437499999999,-6.748645833333331,-3.162000000000003,-3.20535416666667,-9999,0.0012834804166666665,0.0931574,0.019522443750000004,0.0,-9999,-9999,-9999,-9999,-9999,3.4713958333333332,2.813375,214.1286875,213.71333333333337,0.0,-9999,0.0,-9999,103.89364583333332,-28.298749999999995,0.0,2.1644375,-0.8335721838844332,0.13602317183847853,21.87001227087747,3.0
20121113,-9999,-9999,-9999,-9999,-9999,2.1747916666666667,2.4259166666666663,214.90285365833333,214.93291666666667,0.0,-9999,-9999,-9999,103.89355416666666,-28.1325,0.0,-0.017854166666666678,-0.015333333333333343,-0.005562500000000002,-0.003770833333333336,-0.024000000000000004,-0.12077083333333336,-0.4784375000000001,-0.6756041666666665,-7.900812499999996,-7.6400624999999955,-3.1816250000000017,-3.2561458333333357,-9999,0.0014343656249999998,0.07722824791666666,0.02074783333333333,0.0,-9999,-9999,-9999,-9999,-9999,2.7378750000000003,2.4259166666666663,214.9028125,214.93291666666667,0.0,-9999,0.0,-9999,103.89366666666666,-28.1325,0.0,2.537520833333333,-1.0475690872836796,0.13698831820507454,22.46965037153877,3.0
20121114,-9999,-9999,-9999,-9999,-9999,0.5185000000000002,1.2869166666666667,212.87798338333332,213.24416666666667,0.0,-9999,-9999,-9999,103.41955625,-28.024166666666652,0.0,-0.03718750000000001,-0.02564583333333334,-0.011541666666666674,-0.008125000000000005,-0.025833333333333337,-0.12035416666666665,-0.4782291666666669,-0.6768958333333331,-7.415770833333334,-7.496958333333333,-3.1564999999999994,-4.433500000000001,-9999,0.0018375727083333336,0.03863379166666667,0.02255872916666667,0.0,-9999,-9999,-9999,-9999,-9999,1.1545208333333332,1.2869166666666667,212.87802083333332,213.24416666666667,0.0,-9999,0.0,-9999,103.4196875,-28.024166666666652,0.0,2.2442708333333337,-1.3062840489340102,0.1520547978268673,27.523198330921105,3.0
20121115,-9999,-9999,-9999,-9999,-9999,0.7864999999999996,1.4978333333333331,222.85741757916668,223.31500000000003,0.0,-9999,-9999,-9999,102.40222708333336,-25.35020833333333,0.0,-0.06602083333333335,-0.03800000000000001,-0.015020833333333344,-0.008520833333333337,-0.02775,-0.11679166666666667,-0.4768333333333336,-0.6735833333333333,-6.3726458333333325,-6.3135,-3.1549583333333344,-4.541812500000002,-9999,0.005991464583333332,0.046587875,0.04918966666666666,0.0,-9999,-9999,-9999,-9999,-9999,1.4685,1.4978333333333331,222.85745833333328,223.31500000000003,0.0,-9999,0.0,-9999,102.40229166666668,-25.35020833333333,0.0,2.004833333333333,-1.7757767745331072,0.2554301289424272,31.02353296582406,3.0
20121116,-9999,-9999,-9999,-9999,-9999,1.652145833333334,2.3548750000000007,206.48556312083332,207.47375,-0.005302916666666668,-9999,-9999,-9999,101.622325,-30.01416666666667,0.0,-0.11652083333333335,-0.056541666666666685,-0.024875,-0.01816666666666668,-0.03279166666666666,-0.11939583333333335,-0.4778125,-0.6750416666666665,-7.465812500000001,-7.132770833333333,-3.4107708333333333,-4.248291666666666,-9999,0.0005705826666666669,0.06416785416666666,0.01058533958333334,0.0,-9999,-9999,-9999,-9999,-9999,2.303333333333333,2.3548750000000007,206.48552083333337,207.47375,-0.005302916666666668,-9999,0.0,-9999,101.622375,-30.01416666666667,0.0,3.3009375000000003,-1.2224466789455228,0.10364454182723387,46.338464942191045,3.0
20121117,-9999,-9999,-9999,-9999,-9999,1.1392083333333336,1.869166666666668,201.3894470375,202.5952083333333,0.0,-9999,-9999,-9999,101.65654166666668,-32.38895833333333,0.0,-0.19304166666666667,-0.08085416666666667,-0.029520833333333333,-0.021520833333333347,-0.03616666666666666,-0.1183125,-0.4768125000000001,-0.6757291666666663,-9.473125000000003,-7.91089583333333,-5.726958333333332,-4.737666666666667,-9999,7.54591375e-05,0.05101910416666667,0.003045550416666667,0.0,-9999,-9999,-9999,-9999,-9999,1.7372291666666668,1.869166666666668,201.38947916666663,202.5952083333333,0.0,-9999,0.0,-9999,101.65660416666668,-32.38895833333333,0.0,2.3064583333333344,-1.0816358516951887,0.02292060773003859,42.635026646616346,3.0
20121118,-9999,-9999,-9999,-9999,-9999,0.2721875,1.1926458333333334,195.30316455833335,196.61479166666663,0.0,-9999,-9999,-9999,102.29057291666668,-34.26687500000001,0.0,-0.2930625,-0.11308333333333337,-0.0361875,-0.02712500000000001,-0.038937500000000014,-0.11822916666666668,-0.475,-0.6754375000000001,-9.480000000000006,-7.9013125,-6.299541666666663,-4.738937500000001,-9999,5.756061875000001e-06,0.0284439125,0.0006996339583333334,0.0,-9999,-9999,-9999,-9999,-9999,0.8404583333333333,1.1926458333333334,195.30318750000004,196.61479166666663,0.0,-9999,0.0,-9999,102.29060416666668,-34.26687500000001,0.0,2.1402708333333327,-1.050331926454177,-0.04598441192005371,36.7253950486239,3.0
20121119,-9999,-9999,-9999,-9999,-9999,-0.025916666666666692,0.7107708333333336,208.0282850770833,208.98770833333333,0.0,-9999,-9999,-9999,102.39806458333332,-30.058333333333334,0.0,-0.4004583333333335,-0.1603333333333333,-0.04925,-0.033604166666666664,-0.04497916666666666,-0.11877083333333335,-9999,-0.6787499999999999,-8.502583333333334,-7.431624999999998,-4.924333333333333,-4.736125000000002,-9999,0.0005641904895833334,0.01486025,0.01064641583333333,0.0,-9999,-9999,-9999,-9999,-9999,0.3974375,0.7107708333333336,208.0282291666668,208.98770833333333,0.0,-9999,0.0003125,-9999,102.398125,-30.058333333333334,0.0,2.0112916666666667,-1.6487514780860872,0.03841512951006725,38.188257952027335,3.0
20121120,-9999,-9999,-9999,-9999,-9999,-0.09722916666666664,0.4648125,210.67363161458331,211.31729166666668,0.0,-9999,-9999,-9999,102.55223958333336,-30.28916666666666,0.0,-0.4907083333333331,-0.21541666666666667,-0.056062500000000015,-0.03933333333333334,-0.04835416666666666,-0.116375,-9999,-0.6749999999999998,-9.086229166666664,-7.8940833333333345,-5.389499999999997,-4.736291666666666,-9999,0.005823979173708332,0.009566366666666666,0.032347120062500005,0.0,-9999,-9999,-9999,-9999,-9999,0.2445625,0.4648125,210.67366666666672,211.31729166666668,0.0,-9999,0.0056458333333333326,-9999,102.55235416666665,-30.28916666666666,0.0,2.161833333333333,-1.6308027408726602,0.047707853325258134,40.35335292630955,3.0
20121121,-9999,-9999,-9999,-9999,-9999,0.27972916666666664,0.27233333333333337,263.9474352708334,264.2585416666666,0.0,-9999,-9999,-9999,101.05110000000002,-15.1575,0.0,-0.5508333333333333,-0.2752083333333333,-0.06527083333333336,-0.04091489361702128,-0.050895833333333335,-0.10987500000000004,-9999,-0.6687083333333336,-6.107541666666666,-5.5235625000000015,-4.112833333333337,-3.8336250000000014,-9999,0.12858156249999994,0.012393782083333334,0.308660625,0.0,-9999,-9999,-9999,-9999,-9999,0.31560416666666663,0.27233333333333337,263.947375,264.2585416666666,0.0,-9999,0.03,-9999,101.05114583333336,-15.1575,0.0,2.184812499999999,-3.0333251819634914,0.20336792081769015,41.704126916315495,3.0
20121122,-9999,-9999,-9999,-9999,-9999,0.1975833333333333,0.6111041666666669,228.0515703375,226.6245833333334,0.0,-9999,-9999,-9999,101.26248541666666,-24.42770833333334,0.0,-0.5055833333333336,-0.29487500000000005,-0.08695833333333333,-0.04814583333333334,-0.0593125,-0.11175,-9999,-0.6703125,-5.295625000000003,-4.6180625000000015,-3.1541041666666683,-2.5022291666666674,-9999,0.012991658333333328,0.018977625625,0.06838110416666666,0.0,-9999,-9999,-9999,-9999,-9999,0.5145,0.6111041666666669,228.05150000000003,226.6245833333334,0.0,-9999,0.013625000000000009,-9999,101.26245833333336,-24.42770833333334,0.0,3.6752291666666665,-2.051248389798188,0.18376001140259315,53.267109883774346,3.0
20121123,-9999,-9999,-9999,-9999,-9999,0.20108333333333328,0.3155625,232.70734179583332,233.30333333333328,0.01709541666666666,-9999,-9999,-9999,101.71426250000002,-23.703541666666666,0.0,-0.5557291666666667,-0.3321041666666668,-0.11150000000000006,-0.053041666666666654,-0.06302083333333333,-0.11216666666666668,-9999,-0.6697500000000005,-6.309145833333331,-6.309145833333331,-3.1542291666666658,-3.004354166666667,-9999,0.015194576041666666,0.014490279999999996,0.07919847916666665,0.0,-9999,-9999,-9999,-9999,-9999,0.3726875000000001,0.3155625,232.70735416666676,233.30333333333328,0.01709541666666666,-9999,0.016666666666666673,-9999,101.71431249999996,-23.703541666666666,0.0,1.5902916666666669,-2.183437164895426,0.19922909293238167,39.217676470894006,3.0
20121124,-9999,-9999,-9999,-9999,-9999,0.073625,0.2385208333333333,243.87577903958336,244.31791666666663,0.0,-9999,-9999,-9999,101.57152499999997,-20.44458333333334,0.0,-0.5942083333333333,-0.3766666666666667,-0.14289583333333333,-0.060999999999999985,-0.06768749999999997,-0.10856250000000003,-9999,-0.6690416666666669,-4.136479166666667,-3.6518333333333315,-3.152625,-1.5797499999999989,-9999,0.03472577083333333,0.005994820833333334,0.1390398333333333,0.0,-9999,-9999,-9999,-9999,-9999,0.15083333333333335,0.2385208333333333,243.87579166666663,244.31791666666663,0.0,-9999,0.003562500000000001,-9999,101.57154166666665,-20.44458333333334,0.0,1.9028541666666667,-2.42771646796276,0.15406008130716736,40.70975722902654,3.0
20121125,-9999,-9999,-9999,-9999,-9999,0.214375,0.2784583333333333,247.3885582270833,248.53708333333327,0.0,-9999,-9999,-9999,101.57729166666668,-19.579374999999995,0.0,-0.5764166666666667,-0.3920416666666667,-0.16860416666666667,-0.07304166666666669,-0.0747916666666667,-0.10900000000000007,-9999,-0.665979166666667,-3.1605833333333333,-3.152333333333333,-2.0583749999999994,-1.5762708333333328,-9999,0.043716020833333334,0.009974379791666666,0.160082875,0.0,-9999,-9999,-9999,-9999,-9999,0.2506041666666667,0.2784583333333333,247.38850000000005,248.53708333333327,0.0,-9999,0.01570833333333334,-9999,101.57735416666668,-19.579374999999995,0.0,2.1478333333333333,-2.504210126146622,0.09553555305046177,41.09127457973742,3.0
20121126,-9999,-9999,-9999,-9999,-9999,0.14072916666666666,0.26775,260.6065918937501,260.99895833333335,0.0,-9999,-9999,-9999,101.01412499999998,-15.920833333333334,0.0,-0.5699583333333335,-0.3997708333333335,-0.18904166666666666,-0.08425,-0.0806041666666667,-0.1098333333333334,-9999,-0.6684166666666668,-3.151000000000001,-3.151000000000001,-1.5761666666666676,-1.5756250000000012,-9999,0.1059009375,0.005907606666666666,0.2725279166666667,0.0,-9999,-9999,-9999,-9999,-9999,0.1493125,0.26775,260.6065833333332,260.99895833333335,0.0,-9999,0.005854166666666668,-9999,101.01412500000004,-15.920833333333334,0.0,4.422833333333333,-2.7380377664967663,0.06172779837696931,54.33576957836679,3.0
20121127,-9999,-9999,-9999,-9999,-9999,0.040166666666666656,0.15416666666666665,251.95657248125,251.9104166666666,0.05378333333333333,-9999,-9999,-9999,100.28143541666668,-18.195416666666674,0.0,-0.5618333333333333,-0.4058125,-0.20414583333333336,-0.093875,-0.08518749999999999,-0.10829166666666673,-9999,-0.6672708333333336,-3.151583333333331,-3.151583333333331,-1.5759999999999994,-1.5759999999999994,-9999,0.06206739583333332,0.004246371041666665,0.19721,0.0,-9999,-9999,-9999,-9999,-9999,0.10547916666666668,0.15416666666666665,251.95658333333333,251.9104166666666,0.05378333333333333,-9999,0.016104166666666676,-9999,100.28145833333332,-18.195416666666674,0.0,2.6073125,-2.352199109428339,0.026826412339095676,56.05925161517771,3.0
20121128,-9999,-9999,-9999,-9999,-9999,-0.3574166666666667,0.1334375,227.82203869166676,227.77812500000005,0.0,-9999,-9999,-9999,101.0856791666667,-24.47041666666668,0.0,-0.5503958333333333,-0.4061666666666666,-0.21856250000000013,-0.10464583333333334,-0.08791666666666667,-0.11087500000000007,-9999,-0.6695416666666668,-3.9881250000000015,-3.942125000000001,-2.1831666666666667,-1.6793125000000009,-9999,0.01868598833333333,0.0019775066666666663,0.07283727083333336,0.0,-9999,-9999,-9999,-9999,-9999,0.048958333333333326,0.1334375,227.82204166666668,227.77812500000005,0.0,-9999,0.0588125,-9999,101.08579166666664,-24.47041666666668,0.0,5.916041666666665,-2.1063914493233846,0.03244753099193605,70.47325117503843,3.0
20121129,-9999,-9999,-9999,-9999,-9999,0.11591666666666665,0.17154166666666668,277.81333520625003,277.9643749999999,0.0,-9999,-9999,-9999,100.13945916666668,-11.326750000000002,0.0,-0.57225,-0.4226875,-0.2303958333333335,-0.11334782608695655,-0.09235416666666668,-0.11075000000000006,-9999,-0.6678750000000003,-4.5418333333333365,-4.457687500000001,-2.353875,-2.4718958333333334,-9999,0.2512955,0.005669158333333333,0.4525641666666666,0.0,-9999,-9999,-9999,-9999,-9999,0.14022916666666665,0.17154166666666668,277.81325,277.9643749999999,0.0,-9999,0.09458333333333334,-9999,100.13945833333334,-11.326750000000002,0.0,4.267145833333333,-3.5768188370348417,0.15282190975536136,60.01042756541743,3.0
20121130,-9999,-9999,-9999,-9999,-9999,-0.3131458333333334,0.2389166666666667,220.45928458125,218.3475,0.0,-9999,-9999,-9999,101.60964583333329,-26.453125,0.0,-0.5431041666666666,-0.4203541666666666,-0.2495833333333333,-0.12760416666666666,-0.10141666666666672,-0.11795833333333328,-9999,-0.6774791666666663,-4.944958333333333,-4.298229166666666,-2.875458333333333,-1.8919999999999988,-9999,0.008678341604166669,0.00401901875,0.047716102083333316,0.0,-9999,-9999,-9999,-9999,-9999,0.10075,0.2389166666666667,220.45931249999992,218.3475,0.0,-9999,0.027604166666666662,-9999,101.609625,-26.453125,0.0,4.3975,-2.138030585606384,-0.013817385342749807,58.75416155156196,3.0
20121201,-9999,-9999,-9999,-9999,-9999,-0.4203958333333335,0.053312500000000033,230.02083106875003,227.94270833333331,0.0,-9999,-9999,-9999,101.82665,-23.607708333333346,0.0,-0.5759374999999999,-0.435,-0.258875,-0.13393333333333335,-0.10300000000000008,-0.11972916666666668,-9999,-0.6774375,-5.728895833333337,-4.938770833333335,-3.2465416666666664,-1.8838124999999992,-9999,0.0188135708125,0.0033791916666666673,0.0851920375,0.0,-9999,-9999,-9999,-9999,-9999,0.08410416666666666,0.053312500000000033,230.0208125000001,227.94270833333331,0.0,-9999,0.009354166666666663,-9999,101.82675,-23.607708333333346,0.0,3.2840625,-2.2311703149810334,0.03492870947260145,49.39971730194003,3.0
20121202,-9999,-9999,-9999,-9999,-9999,-0.012333333333333288,0.11577083333333335,225.020482875,225.24020833333336,0.0,-9999,-9999,-9999,101.7883229166667,-25.663541666666674,0.0,-0.6398541666666665,-0.4811666666666665,-0.2845208333333333,-0.14922916666666666,-0.11187500000000004,-0.12368750000000002,-9999,-0.6820625000000001,-5.252999999999999,-4.391291666666667,-3.154083333333334,-1.5861041666666669,-9999,0.006255073541666664,0.007194508333333331,0.045669229166666665,0.0,-9999,-9999,-9999,-9999,-9999,0.17762500000000006,0.11577083333333335,225.02041666666665,225.24020833333336,0.0,-9999,0.02237500000000001,-9999,101.78841666666668,-25.663541666666674,0.0,5.0018125000000015,-1.9920282491172916,-0.007897023952992828,64.68404055737301,3.0
20121203,-9999,-9999,-9999,-9999,-9999,-0.3446458333333334,0.10152083333333334,208.8010790479167,207.545,0.0,-9999,-9999,-9999,103.11661041666666,-30.019166666666678,0.0,-0.6968333333333332,-0.5248541666666667,-0.31793749999999993,-0.16631249999999995,-0.11712500000000005,-0.1253125,-9999,-0.6859166666666666,-5.9357291666666665,-5.4253750000000025,-3.1573541666666682,-1.6788541666666674,-9999,0.0009470179666666668,0.0019719125000000003,0.012565685416666665,0.0,-9999,-9999,-9999,-9999,-9999,0.04852083333333334,0.10152083333333334,208.8010833333333,207.545,0.0,-9999,0.0050833333333333355,-9999,103.11666666666662,-30.019166666666678,0.0,3.0927708333333324,-1.9750197635882027,-0.11532750619898108,43.17247786554344,3.0
20121204,-9999,-9999,-9999,-9999,-9999,-0.231,0.0454375,225.08471255416657,224.0295833333333,0.0,-9999,-9999,-9999,102.98685,-25.491875000000004,0.0,-0.8275416666666668,-0.6151041666666669,-0.3676041666666667,-0.1880833333333334,-0.12204166666666673,-0.1281458333333333,-9999,-0.6902083333333335,-6.608812500000004,-6.3102708333333375,-3.1553124999999986,-1.6910625,-9999,0.005386083333333332,0.0015960416666666664,0.043496937499999985,0.0,-9999,-9999,-9999,-9999,-9999,0.039437500000000014,0.0454375,225.08472916666676,224.0295833333333,0.0,-9999,0.0,-9999,102.98689583333334,-25.491875000000004,0.0,5.313958333333333,-1.8963765708618396,-0.04296154288975825,57.99479541626133,3.0
20121205,-9999,-9999,-9999,-9999,-9999,-0.01914583333333333,0.09991666666666664,233.7560367645833,234.40666666666678,0.0,-9999,-9999,-9999,103.44203333333333,-23.28104166666667,0.0,-0.9414583333333336,-0.7136458333333335,-0.436125,-0.2197708333333334,-0.13064583333333332,-0.13012499999999996,-9999,-0.691291666666667,-5.470458333333332,-5.3800624999999975,-3.1537916666666663,-1.83275,-9999,0.014376870833333331,0.00276904625,0.07724910416666668,0.0,-9999,-9999,-9999,-9999,-9999,0.06760416666666667,0.09991666666666664,233.7560833333333,234.40666666666678,0.0,-9999,0.00854166666666667,-9999,103.44204166666668,-23.28104166666667,0.0,4.314249999999999,-1.9786556643503013,-0.022783557894594544,40.92379186977912,3.0
20121206,-9999,-9999,-9999,-9999,-9999,-0.3763541666666666,0.10260416666666668,205.3717555270833,203.96,0.0,-9999,-9999,-9999,105.18245416666666,-30.74520833333333,0.0,-0.9654166666666664,-0.7578958333333334,-0.4916041666666666,-0.26379166666666665,-0.14545833333333327,-0.13414583333333333,-9999,-0.6986666666666671,-4.858749999999998,-4.153833333333332,-3.1575416666666656,-1.578729166666666,-9999,0.0002457232083333334,0.0007819333333333332,0.0063484333333333354,0.0,-9999,-9999,-9999,-9999,-9999,0.01904166666666667,0.10260416666666668,205.3717083333333,203.96,0.0,-9999,0.002687500000000001,-9999,105.18243750000003,-30.74520833333333,0.0,3.6842083333333338,-2.2138852264996616,-0.1192828153077098,35.15798122790814,3.0
20121207,-9999,-9999,-9999,-9999,-9999,-0.4971041666666667,0.054562499999999986,207.923647475,206.02875000000003,0.0,-9999,-9999,-9999,105.50331875,-29.883958333333336,0.0,-1.0206874999999995,-0.8035625000000003,-0.5339375000000001,-0.29750000000000004,-0.1586458333333333,-0.13702083333333334,-9999,-0.7033541666666671,-4.736979166666668,-3.8723958333333335,-3.157270833333333,-1.578750000000001,-9999,0.0013318072291666667,0.0013558729166666663,0.01392553125,0.0,-9999,-9999,-9999,-9999,-9999,0.03333333333333333,0.054562499999999986,207.9237083333333,206.02875000000003,0.0,-9999,0.0,-9999,105.50335416666668,-29.883958333333336,0.0,3.2517499999999995,-2.1365279743736862,-0.1057191053966566,31.25066657419445,3.0
