TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,G,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20080407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3773713141666665,0.5746826541666666,0.19784772916666668,-9999,-9999,-9999,-9999,-9999,138.05970833333336,192.9941875,-9999,-9999,0.0,-9999,100.57858333333336,-16.185958333333335,0.02300000000000001,-9999,3.095354166666666,-12.188291887172431,0.5855097444641443,15.384659180270724,3.0
20080408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.26115186083333336,0.5966169791666668,0.1125656875,-9999,-9999,-9999,-9999,-9999,144.14531249999996,181.79118749999995,-9999,-9999,0.0,-9999,100.5796875,-19.283916666666666,0.0,-9999,2.5658125,-6.365367454543081,0.6013904849206116,14.375326108591914,3.0
20080409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.38795813604166657,0.4814326458333333,0.21112297916666667,-9999,-9999,-9999,-9999,-9999,108.37922916666666,208.36714583333347,-9999,-9999,0.0,-9999,99.31052083333331,-16.00391666666667,0.06599999999999999,-9999,3.1167499999999992,-10.483872073055412,0.5736054818581966,15.23509091643787,3.0
20080410,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.18940824104166668,0.6638264791666667,0.0683152916666667,-9999,-9999,-9999,-9999,-9999,164.5938125,157.48329166666667,-9999,-9999,0.0,-9999,99.54718749999996,-21.50289583333333,0.0,-9999,2.6330625,2.436941498721028,0.6112612263979418,14.61289823507124,3.0
20080411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2273655577083333,0.6326103124999999,0.09858954166666667,-9999,-9999,-9999,-9999,-9999,154.53868750000004,173.1267083333333,-9999,-9999,0.0,-9999,99.82254166666668,-20.639270833333335,0.0,-9999,3.5402708333333326,1.3146451316961727,0.6204789494111581,14.626778547473393,3.0
20080412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.252691616875,0.6492355208333332,0.11267627083333333,-9999,-9999,-9999,-9999,-9999,159.64818749999995,171.65533333333337,-9999,-9999,0.0,-9999,100.34295833333336,-19.767270833333328,0.0,-9999,4.224395833333333,3.4469197121567565,0.6274019201594504,13.432128017517106,3.0
20080413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.27666314812500004,0.6441408749999998,0.1287649791666667,-9999,-9999,-9999,-9999,-9999,157.35829166666662,178.40493750000007,-9999,-9999,0.0,-9999,100.8479375,-19.027166666666673,0.0,-9999,3.748458333333335,4.568601091818016,0.6428794210213761,13.036028775653046,3.0
20080414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.267486711875,0.6176703749999999,0.11896545833333327,-9999,-9999,-9999,-9999,-9999,149.67725,190.14585416666677,-9999,-9999,0.0,-9999,101.06595833333333,-19.170041666666666,0.0,-9999,3.800979166666668,7.088001079996983,0.6357251541201906,12.602179080063062,3.0
20080415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2670279022916667,0.6893239375000001,0.12345568750000002,-9999,-9999,-9999,-9999,-9999,171.59699999999995,174.21602083333323,-9999,-9999,0.0,-9999,101.13,-19.35664583333333,0.0,-9999,3.3017916666666665,7.864563053201341,0.6429575843025794,12.751924777043472,3.0
20080416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.27841256604166664,0.6586351249999999,0.13549620833333334,-9999,-9999,-9999,-9999,-9999,161.69943749999996,185.31116666666665,-9999,-9999,0.0,-9999,100.90210416666666,-19.210791666666672,0.0,-9999,1.282979166666667,6.8112462191263425,0.6357654078156121,15.01806408366081,3.0
20080417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6415558270833334,0.5287675000000001,0.4774222083333335,-9999,-9999,-9999,-9999,-9999,121.10739583333331,249.6897708333333,-9999,-9999,0.0,-9999,99.93233333333336,-10.569041666666664,0.17,-9999,2.902229166666667,0.25848695007442063,0.6589440362374698,16.15394558783098,3.0
20080418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9119945264583332,0.5534962083333334,0.7768831249999999,-9999,-9999,-9999,-9999,-9999,129.8188333333333,249.5396666666668,-9999,-9999,0.002520833333333333,-9999,99.1671875,-4.831416666666667,1.401999999999999,-9999,3.6037083333333335,-2.768556175654688,0.6758717483065642,18.332062251242412,3.0
20080419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.1176243702083333,0.2410404770833333,1.057478958333333,-9999,-9999,-9999,-9999,-9999,47.77800000000001,290.6120625000001,-9999,-9999,0.03129166666666667,-9999,98.46062500000004,-0.8830833333333331,2.589999999999999,-9999,5.037520833333333,0.9162066746301466,0.7833932190541946,15.11487589055396,3.0
20080420,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.1313270472916666,0.20491887500000006,1.0789702083333337,-9999,-9999,-9999,-9999,-9999,40.72829166666667,302.86141666666697,-9999,-9999,0.0,-9999,98.29308333333336,-0.6267708333333335,3.4349999999999983,-9999,4.366812500000002,-0.08488562830785247,0.8327341459264881,15.704226104966724,3.0
20080421,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.976041264375,0.67922170625,0.8550927083333332,-9999,-9999,-9999,-9999,-9999,166.021875,232.08158333333336,-9999,-9999,0.1449791666666667,-9999,99.34108333333336,-3.5660416666666657,1.7089999999999992,-9999,5.904729166666668,0.8333512504134698,0.7035539349366626,16.321332637243867,3.0
20080422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0581154375,0.7394756416666667,0.9757579166666664,-9999,-9999,-9999,-9999,-9999,186.1043958333333,231.62624999999989,-9999,-9999,0.5296458333333333,-9999,99.74052083333332,-2.017770833333333,0.0,-9999,3.4364791666666665,4.067213430023567,0.7187944787605024,17.431281115331554,3.0
20080423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0382543937499995,0.3957906354166667,0.9414870833333332,-9999,-9999,-9999,-9999,-9999,84.49133333333332,283.43072916666665,-9999,-9999,0.0,-9999,98.84089583333332,-2.3811041666666672,1.477,-9999,3.963270833333333,-0.8147865014590553,0.7863093540928493,16.126598877680006,3.0
20080424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9218098545833332,0.44067700000000004,0.7806927083333335,-9999,-9999,-9999,-9999,-9999,95.98545833333336,267.86331249999984,-9999,-9999,0.0,-9999,98.10618750000003,-4.601395833333333,0.989,-9999,5.5962916666666676,0.6154361647336656,0.7320692451541236,13.488254689683625,3.0
20080425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.91831628625,0.64169825,0.7797962499999999,-9999,-9999,-9999,-9999,-9999,152.52783333333338,241.24377083333331,-9999,-9999,0.15185416666666668,-9999,97.99479166666669,-4.682374999999999,0.5520000000000003,-9999,4.746791666666668,3.1800760540217508,0.71129155163543,16.24467710698556,3.0
20080426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8827905956250001,0.7248470833333335,0.7324910416666666,-9999,-9999,-9999,-9999,-9999,179.20781249999996,225.92854166666652,-9999,-9999,0.10397916666666666,-9999,98.08129166666664,-5.367291666666668,0.8280000000000003,-9999,5.179416666666667,4.6125091706548185,0.6625358823236933,15.966309445429161,3.0
20080427,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9138210904166666,0.4557093749999999,0.7710010416666666,-9999,-9999,-9999,-9999,-9999,100.4801875,275.63856250000003,-9999,-9999,0.0,-9999,98.15693749999998,-4.7588750000000015,1.934,-9999,4.2486250000000005,1.9550368542384007,0.7619024814654408,14.953899006659114,3.0
20080428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9603476391666668,0.4818629374999999,0.8336181250000001,-9999,-9999,-9999,-9999,-9999,108.21352083333336,281.6260833333334,-9999,-9999,2.0833333333333333e-05,-9999,98.87349999999998,-3.8664166666666673,1.1920000000000004,-9999,5.377020833333333,2.8246168076149427,0.8037717626966848,13.817428082582726,3.0
20080429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8216587118750002,0.6722292583333332,0.6529020833333333,-9999,-9999,-9999,-9999,-9999,162.49247916666667,256.66929166666677,-9999,-9999,0.0020416666666666673,-9999,99.74245833333332,-6.550104166666666,0.6840000000000005,-9999,4.546333333333333,7.660777744826622,0.6862936385672155,12.823216655971095,3.0
20080430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9081453866666666,0.6851851312499999,0.7647743750000001,-9999,-9999,-9999,-9999,-9999,166.50510416666668,262.0640208333333,-9999,-9999,0.2308541666666667,-9999,99.96010416666668,-4.8726458333333325,0.8580000000000003,-9999,2.9568750000000006,7.20281267150882,0.7188318352737973,14.039751788138174,3.0
20080501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9483259966666668,0.6711132854166667,0.8194531249999999,-9999,-9999,-9999,-9999,-9999,163.30900000000003,265.9720208333337,-9999,-9999,0.2481041666666667,-9999,100.46197916666668,-4.104041666666666,0.6720000000000003,-9999,3.819541666666668,7.418250241763853,0.75345542327035,12.932989505128903,3.0
20080502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8770701118749997,0.6527914166666667,0.7220237500000003,-9999,-9999,-9999,-9999,-9999,156.3731875,269.77864583333326,-9999,-9999,0.0,-9999,101.15366666666664,-5.464791666666666,0.4650000000000003,-9999,2.669854166666666,9.064519669696553,0.7193528853402326,14.053453824962185,3.0
20080503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.961666909375,0.46158238125,0.8399312500000001,-9999,-9999,-9999,-9999,-9999,100.63660416666669,286.5238958333333,-9999,-9999,0.0,-9999,100.33437500000002,-3.8572916666666655,1.2470000000000006,-9999,3.872875000000001,4.2347825643118915,0.8559879385349293,12.707572633803034,3.0
20080504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9509735829166668,0.6514435000000001,0.8207460416666669,-9999,-9999,-9999,-9999,-9999,156.1602083333334,270.59714583333323,-9999,-9999,0.0,-9999,99.86641666666668,-4.0456875,0.8330000000000005,-9999,4.547875000000001,7.891107617237131,0.7965105726658047,11.40982773953371,3.0
20080505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8019228279166666,0.7524143749999999,0.6301570833333333,-9999,-9999,-9999,-9999,-9999,186.83558333333332,231.27010416666656,-9999,-9999,0.11852083333333335,-9999,99.73908333333333,-6.9491875,1.3549999999999989,-9999,3.963583333333332,12.62642557798028,0.6768170483870333,12.056432987413624,3.0
20080506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6923325045833334,0.7579687291666667,0.5013066666666667,-9999,-9999,-9999,-9999,-9999,189.67097916666668,229.20443750000004,-9999,-9999,0.015125,-9999,99.57170833333332,-9.146062500000003,0.4,-9999,3.650125,13.536164827154632,0.6477399521585767,12.161585643601327,3.0
20080507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7055128124999999,0.41932184583333343,0.5144066666666668,-9999,-9999,-9999,-9999,-9999,89.12627083333334,262.4140416666668,-9999,-9999,0.0,-9999,99.11854166666667,-8.863479166666666,4.485999999999997,-9999,3.915291666666669,8.30970965805008,0.7904287558939439,10.838000924748313,3.0
20080508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7563375577083332,0.7618822354166666,0.577084375,-9999,-9999,-9999,-9999,-9999,191.24852083333334,248.59510416666672,-9999,-9999,0.04785416666666667,-9999,99.97731249999997,-7.864770833333336,0.4000000000000001,-9999,2.0869166666666663,14.028580934419642,0.6645015431531267,13.884415725741286,3.0
20080509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7765764160416667,0.8189050624999998,0.5995604166666665,-9999,-9999,-9999,-9999,-9999,208.33331250000003,239.0421250000002,-9999,-9999,0.12708333333333335,-9999,100.38183333333336,-7.4505833333333324,0.2530000000000001,-9999,1.864125,15.655257779814338,0.6511068860980459,15.095995176614172,3.0
20080510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7863653314583333,0.8348218333333332,0.611603125,-9999,-9999,-9999,-9999,-9999,211.81283333333337,240.06591666666654,-9999,-9999,0.15029166666666668,-9999,100.06285416666664,-7.257625000000003,0.5650000000000002,-9999,1.9244791666666667,17.225702310723147,0.6465922202384347,13.99538076909373,3.0
20080511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.098306490416667,0.42598529375000016,1.0291277083333334,-9999,-9999,-9999,-9999,-9999,91.77814583333333,280.90681249999994,-9999,-9999,0.1861666666666667,-9999,98.6464375,-1.2476875,6.071999999999997,-9999,4.976895833333334,6.469605098082697,0.9108705626465544,11.2714223256617,3.0
20080512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0036039254166664,0.6366532916666666,0.8946279166666665,-9999,-9999,-9999,-9999,-9999,153.13589583333336,276.3887708333334,-9999,-9999,0.0,-9999,98.99181249999998,-3.0460833333333337,1.431999999999999,-9999,3.8716874999999984,11.94778061592937,0.7893299568216432,12.355026161383345,3.0
20080513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9975284577083332,0.7466873958333333,0.893226875,-9999,-9999,-9999,-9999,-9999,186.88385416666665,261.2735208333334,-9999,-9999,0.0190625,-9999,99.19358333333338,-3.1843541666666675,3.0229999999999984,-9999,4.615145833333334,14.174786129439251,0.6945279681890414,11.611202700325133,3.0
20080514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.130813697916667,0.8430943895833333,1.0770022916666664,-9999,-9999,-9999,-9999,-9999,213.3490416666667,259.76120833333323,-9999,-9999,0.253125,-9999,99.09091666666662,-0.6342916666666667,0.994,-9999,2.144708333333333,15.774559982344925,0.7304006708972882,14.69950264313708,3.0
20080515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0976593454166663,0.8600954124999998,1.0292079166666663,-9999,-9999,-9999,-9999,-9999,224.5546875,262.46343750000005,-9999,-9999,0.0,-9999,99.02395833333333,-1.2616041666666662,0.18300000000000005,-9999,4.861375,16.849035815493494,0.6840923074966926,12.995829426707717,3.0
20080516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.2708449114583331,0.7924038333333331,1.293375,-9999,-9999,-9999,-9999,-9999,198.74770833333332,280.00250000000005,-9999,-9999,0.14025,-9999,98.18866666666668,1.9965416666666669,0.2580000000000001,-9999,5.952083333333335,10.205437412457572,0.7512279234838978,15.09004906814115,3.0
20080517,0.8665925714285716,-9.5606625,19.020371428571426,-9999,0.17210246153846154,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,0.19490748333333335,1.1687522756249995,0.9556902500000004,1.134155,-9999,0.925324,-7.9305461538461515,15.82355,-9999,252.25293750000003,236.64081249999992,-9999,-9999,0.4034583333333333,-9999,98.70241666666664,0.08016666666666664,0.0,-9999,3.668145833333333,22.827510533007604,0.6899622993515274,14.949883881165919,3.0
20080518,0.35668805000000003,29.6719,22.471592,-9999,0.1327568125,129.95989473453338,16.6634,247.2644666666666,0.5697693402866801,92.80666666666666,1.0188666666666666,0.0,-9999,25.68146666666667,-9999,0.69764698125,1.1643330714583329,1.0309925249999998,1.13034375,1.6159999999999999,0.4666854583333333,23.81691666666667,20.458701666666666,-9999,270.3859999999999,256.29745833333334,16.6634,247.2644666666666,0.30039583333333336,92.80666666666666,98.88687499999996,-0.005937499999999943,0.0,25.68146666666667,1.8301458333333336,19.83755035276707,0.457075248476001,15.722301046850104,3.0
20080519,0.7896436666666665,30.99701536585365,23.497389743589753,21.853744444444448,0.23273104347826085,147.33283991483333,73.62585416666666,279.41256250000004,0.052365930614850405,99.00416666666662,-1.9664791666666663,0.0,-9999,6.310583333333334,-9999,0.24088551875,1.0668184414583333,0.6590692895833334,0.9733383333333334,3.3274375,0.8259319375000004,25.740856874999995,21.13067291666668,15.02174,147.33279166666662,270.1159791666665,73.62585416666666,279.41256250000004,0.052333333333333336,99.00416666666662,99.26029166666667,-1.9664791666666663,0.27,6.310583333333334,3.3274375,20.911908808094086,0.8105182211900838,13.35322467370814,3.0
20080520,0.5574384488888888,51.35325400000001,33.63452888888888,7.454408499999998,0.2789506250000001,196.2453070212917,85.4328333333333,377.28474999999986,0.4660961755140166,90.36666666666667,-4.3575625,0.0,-9999,2.0792291666666665,-9999,0.4380021041666669,1.0265951345833333,0.7996672208333334,0.8005183333333329,3.732979166666668,0.5885912541666666,47.82430270833334,31.98085416666666,8.167087708333332,196.24531249999995,240.9553958333333,85.4328333333333,377.28474999999986,0.4656458333333334,90.36666666666667,99.96383333333333,-4.3575625,0.21600000000000014,2.0792291666666665,3.732979166666668,32.151437669651926,0.5875955778176426,7.877152498904215,1.0
20080521,0.3780434651162792,42.677031860465114,28.624716279069762,3.952230000000001,0.1812120833333333,285.6982346550833,151.10439583333337,553.2520833333332,0.4763515300662289,91.19166666666663,-3.6898125000000013,0.0,-9999,9.4380625,-9999,0.6873885000000003,1.1400677583333334,1.0381643270833332,0.8534818750000003,3.258666666666667,0.4526722708333335,37.192038958333335,25.717299999999994,4.606267083333334,288.1658333333333,239.81087500000027,151.10439583333337,553.2520833333332,0.4759791666666667,91.19166666666663,99.931125,-3.6898125000000013,0.06000000000000001,9.4380625,3.258666666666667,26.414713592197426,0.437171065876555,5.9042301873437335,1.0
20080522,0.7366553333333333,57.98800930232558,32.707184615384605,40.67534772727272,0.2903720208333334,256.3148464964166,135.8563125,496.71954166666654,0.5226378709356668,90.12916666666668,-2.9303749999999997,0.0,-9999,3.917250000000001,-9999,0.3885388520833331,1.103552767916667,0.9334677958333332,0.9012097916666668,4.3086875,0.7150109583333332,51.36840625,32.76527291666666,32.24000572916666,259.52124999999995,260.55083333333334,135.8563125,496.71954166666654,0.5222499999999999,90.12916666666668,99.586,-2.9303749999999997,0.19700000000000006,3.917250000000001,4.3086875,33.11189787326206,0.7326209656299646,32.98894829718568,1.0
20080523,1.206907516041667,40.20355708333333,36.01842708333333,8.553057272727273,0.35892791666666674,164.67007675545838,80.4009791666667,313.3927916666665,0.34410458546233275,93.70416666666664,-2.230770833333333,0.0,-9999,1.4767083333333335,-9999,-0.1665247916666667,1.040382865625,0.6921520124999998,0.952109375,5.040979166666666,1.206907516041667,40.20355708333333,36.01842708333333,8.1820775,164.67004166666666,264.6878541666667,80.4009791666667,313.3927916666665,0.343875,93.70416666666664,99.89331250000002,-2.230770833333333,1.4430000000000007,1.4767083333333335,5.040979166666666,36.01842708333333,1.206907516041667,8.404699932995307,1.0
20080524,0.955708608695652,33.74242695833334,38.10061304347826,5.9623322499999984,0.4262637500000001,222.71527412475,103.92687499999998,423.100125,0.4343334484877987,92.89166666666668,-1.0461874999999996,0.0,-9999,4.871312499999998,-9999,0.042171102083333294,0.9934218545833332,0.8457916124999997,1.0436047916666666,6.689104166666668,0.9512495000000001,33.74242695833334,37.15610833333333,7.494313770833338,222.7152708333334,268.20450000000005,103.92687499999998,423.100125,0.43420833333333336,92.89166666666668,99.879125,-1.0461874999999996,1.9960000000000009,4.871312499999998,6.689104166666668,37.168919997831104,0.9481630728510808,7.311854517196107,1.0
20080525,0.8073903571428571,20.2848,28.56583976190477,2.0181528913043474,0.3962597916666668,235.44969297974998,89.33806249999998,448.98708333333343,0.09786250934284188,98.34791666666668,-1.1911250000000002,0.4,-9999,5.536229166666666,-9999,0.10199895833333328,0.8794467181250001,0.9150058104166666,1.0319122916666668,6.656208333333333,0.7774451041666665,24.57356250000001,32.11806812500001,2.059379854166666,235.44966666666664,271.6295833333334,89.33806249999998,448.98708333333343,0.0978541666666667,98.34791666666668,99.3518125,-1.1911250000000002,2.4479999999999986,5.536229166666666,6.656208333333333,32.02217133155766,0.7485988252445056,2.2710506386234446,1.0
20080526,0.8217589547619045,17.804442272727282,33.89203095238095,10.526017105263161,0.3696528260869565,200.2184210512916,78.77256249999998,377.44893749999983,0.3826957181860404,93.10416666666664,-1.9169791666666676,0.0,-9999,1.7878958333333337,-9999,-0.10207412500000003,0.7416540918750001,0.8106744041666669,0.976710625,6.292604166666668,0.8437263770833333,19.967728333333344,35.26315208333333,9.787330208333335,200.2184375,258.00991666666687,78.77256249999998,377.44893749999983,0.3824583333333333,93.10416666666664,99.61839583333334,-1.9169791666666676,1.0490000000000002,1.7878958333333337,6.292604166666668,35.6598136575455,0.7835676008082206,10.136727365253288,1.0
20080527,0.5618825365853658,11.150091860465116,35.195707317073165,10.774925526315789,0.3107113636363637,253.21184210758332,125.8933125,481.2821875,1.367181551613571,82.03979166666667,1.772520833333333,0.0,-9999,12.47020833333333,-9999,0.1661359375,0.7566062545833333,0.9333249520833334,1.2752624999999995,4.8686875,0.5904688333333332,10.470569791666666,31.906062499999994,13.214376458333335,253.2118333333334,265.44633333333326,125.8933125,481.2821875,1.3674583333333332,82.03979166666667,99.74181249999998,1.772520833333333,0.14500000000000002,12.47020833333333,4.8686875,32.843196304075754,0.6181004738800759,11.298641576640813,1.0
20080528,0.6111782864864864,31.84291675,24.366911081081085,8.324803783783782,0.20720239583333336,206.74020833958332,93.53539583333334,396.5782708333333,0.7986630747539181,89.57541666666668,2.0740625,0.0,-9999,16.398833333333336,-9999,0.1422216270833334,0.832376541666667,0.8396190958333333,1.2984354166666667,2.936666666666667,0.6901559708333332,24.79452854166666,23.509927291666678,10.886715416666664,206.74024999999997,275.96404166666656,93.53539583333334,396.5782708333333,0.7988124999999998,89.57541666666668,99.43979166666662,2.0740625,0.07200000000000001,16.398833333333336,2.936666666666667,22.3866485490305,0.6758128198988295,8.928343117264465,1.0
20080529,0.44390477272727263,32.865659999999984,33.13969727272727,6.48083487804878,0.1748230416666667,229.9559868387917,126.74233333333336,436.69308333333333,0.2104521209709546,97.85416666666669,3.7984166666666663,3.0000000000000004,-9999,27.51685416666666,-9999,0.3824356250000001,1.0835107377083335,0.8663023958333333,1.4533708333333328,2.032645833333333,0.7010682291666667,26.552472083333317,23.48485083333335,9.512754791666667,229.95597916666668,296.8154999999999,126.74233333333336,436.69308333333333,0.21062500000000006,97.85416666666669,99.42091666666666,3.7984166666666663,1.212,27.51685416666666,2.032645833333333,23.216900186720792,0.6789038245497109,7.0655104230860974,1.0
20080530,0.948241630952381,6.566852466666669,16.13787095238096,1.32431264,0.19134699999999996,245.02474781012498,141.32075,471.5643333333333,0.8385679830470175,91.63541666666669,4.919624999999999,0.0,-9999,24.31495833333333,-9999,0.3486919770833334,1.3278363568749998,0.9486568125,1.5528916666666668,2.9333124999999995,0.9791385104166666,5.4694866875000026,14.768172500000004,6.763000533333333,248.02145833333336,284.9974583333332,141.32075,471.5643333333333,0.8391875000000001,91.63541666666669,99.176625,4.919624999999999,0.8460000000000001,24.31495833333333,2.9333124999999995,14.481820157808261,0.9634183395248138,3.0368265221036985,1.0
20080531,0.6328374756756756,31.893759767441864,20.801556486486486,37.55325763157894,0.272721375,180.73021929508332,103.90860416666668,344.9595625000002,0.16413069681535244,98.12916666666662,2.8804583333333333,0.8,-9999,16.808312499999996,-9999,0.7165038124999997,1.4060998633333337,0.7383098020833335,1.36995,3.380479166666667,0.6896030541666663,27.42384729166667,20.389172708333334,34.13389708333333,180.73025,293.7772291666668,103.90860416666668,344.9595625000002,0.1642083333333333,98.12916666666662,98.9919375,2.8804583333333333,0.0,16.808312499999996,3.380479166666667,19.16416159034384,0.6841934732885834,32.43425736936775,1.0
20080601,0.15787533333333334,52.56565434782608,46.16386533333334,5.663084999999999,0.3223387916666666,200.48497807306248,105.26475,382.09245833333335,0.9553319980823101,87.058125,0.7021250000000002,0.8,-9999,12.3326875,-9999,1.0739997083333332,1.4513386625000002,0.7990723416666667,1.1862591666666666,3.827375,0.3773345,50.13885416666667,40.37168241666667,5.5911960416666675,200.4850416666666,247.80389583333343,105.26475,382.09245833333335,0.9555416666666664,87.058125,99.25881250000003,0.7021250000000002,0.0,12.3326875,3.827375,39.41976615771228,0.34789963855259337,5.885666513839175,1.0
20080602,0.26247075000000003,47.43340232558139,35.72350072777778,23.825485384615373,0.22581121276595745,190.11959430287502,94.38716666666664,362.84229166666665,0.6375694286157035,89.688125,-0.5946874999999998,0.8,-9999,11.180750000000002,-9999,1.1378981875000005,1.4822432970833332,0.7959924104166668,1.0793179166666669,2.8446875,0.34434185416666657,41.87423125,34.82314012916667,21.28420270833333,190.11960416666668,266.2688333333332,94.38716666666664,362.84229166666665,0.637375,89.688125,99.35524999999996,-0.5946874999999998,0.0,11.180750000000002,2.8446875,34.61070195311597,0.35497094469760343,21.474733333215934,1.0
